codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1057501-87-LE25;"CONVENIO INSUMOS PABELLONES";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"61.608.502-6";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"";"";"Región Metropolitana de Santiago";"LE";"Adjudicada";"DAR CONTINUIDAD A LA ATENCION DE PACIENTES";2025-03-25T13:41:00;2025-04-09T12:00:00;2025-04-16T14:16:21.59;;"CLP";0;0
1499-21-LQ25;"Stent con droga SIROLIMUS para U. de Cardiología";"INSTITUTO NACIONAL DEL TORAX";"61.608.402-k";"INSTITUTO NACIONAL DEL TORAX";"José Manuel Infante  717";"Providencia";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"Contar con los Insumos de consumo necesarios para la gestión del Instituto Nacional del Tórax para dar un servicio con la efectividad, seguridad y condiciones de calidad que cada paciente requiere.  Se entiende por Insumos Médicos cualquier instrumento, aparato, aplicación, material o artículo, incluyendo software, usados solos o en combinación, definidos por el fabricante, para ser usados directamente en seres humanos, siempre que su acción principal prevista en el cuerpo humano no se alcance por medios farmacológicos, inmunológicos o metabólicos, aunque puedan concurrir tales medios a su función  con el propósito de diagnóstico, prevención, seguimiento, tratamiento o alivio de una enfermedad, daño o discapacidad  de investigación o de reemplazo o modificación de la anatomía o de un proceso fisiológico.";2025-02-06T13:25:12.643;2025-02-26T18:00:00;2025-04-16T13:43:38.047;;"CLP";0;0
3623-11-LE25;"ADQUISICION LEÑA CERTIFICADA PARA EDIFICIOS MUNICIPALES";"I MUNICIPALIDAD DE MAFIL";"69.200.500-7";"Municipalidad de Máfil - Adquisiciones";"San Martin 263";"Máfil";"Región de Los Ríos";"LE";"Adjudicada";"Que es necesario el abastecimiento de leña certificada para la calefacción de los Edificios Municipales.";2025-03-25T15:34:26.66;2025-04-04T11:00:00;2025-04-16T13:49:27.027;10500000;"CLP";0;0
1641-166-LP25;"INSUMOS CLÍNICOS PARA NEONATOLOGÍA";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS";"61.608.204-3";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D";"Avda Compañía de Jesús 3265";"Santiago";"Región Metropolitana de Santiago";"LP";"Adjudicada";"CONTRATACIÓN DE “INSUMOS CLÍNICOS PARA NEONATOLOGÍA”";2025-03-28T10:03:01.01;2025-04-07T16:00:00;2025-04-16T13:58:14.313;;"CLP";0;0
1499-46-LR25;"Medicamento paliativo del cáncer EGFR y ALK -";"INSTITUTO NACIONAL DEL TORAX";"61.608.402-k";"INSTITUTO NACIONAL DEL TORAX";"José Manuel Infante  717";"Providencia";"Región Metropolitana de Santiago";"LR";"Adjudicada";"Contar con los Medicamentos necesarios para la gestión del Instituto Nacional del Tórax para brindar una atención con la efectividad, seguridad y condiciones de calidad que cada paciente requiere.";2025-02-14T13:46:20.317;2025-03-17T18:00:00;2025-04-16T13:38:41.877;640252000;"CLP";0;0
2125-10-LE25;"CONVENIO DE SUMINISTRO DE FARMACOS";"SERVICIO DE SALUD COQUIMBO HOSPITAL DR. HUMBERTO ELORZA CORTES";"61.606.407-k";"Hospital de Illapel";"Independencia 0512";"Illapel";"Región de Coquimbo";"LE";"Adjudicada";"Solicitado por BFI-12-25";2025-02-17T17:01:39.733;2025-03-10T17:00:00;2025-04-16T14:17:27.603;;"CLP";0;0
2483-74-LE25;"SUMINISTRO DE CARPAS Y TOLDOS PARA ACTIVIDADES MUNICIPALES 2025 DEPARTAMENTO DE RELACIONES PÚBLICAS";"I MUNICIPALIDAD DE QUILICURA";"69.071.300-4";"DEPARTAMENTO COMPRAS PÚBLICAS";"";"";"Región Metropolitana de Santiago";"LE";"Adjudicada";"SUMINISTRO DE CARPAS Y TOLDOS PARA ACTIVIDADES MUNICIPALES 2025, DEPARTAMENTO DE RELACIONES PÚBLICAS";2025-04-01T11:10:01.543;2025-04-11T15:01:00;2025-04-16T13:39:11.5;;"CLP";0;0
2080-97-LP25;"COMPRA INSUMOS INMUNOTEÑIDOR CON EQUIP EN COMODATO";"SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA";"61.602.138-9";"Hospital Regional Rancagua - HRR";"Avenida Salvador Allende Nº 350";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LP";"Adjudicada";"COMPRA INSUMOS INMUNOTEÑIDOR CON EQUIPO EN COMODATO";2025-03-03T10:23:06.053;2025-03-13T16:00:00;2025-04-16T14:15:42.77;;"CLP";0;0
5053-39-LE25;"SERVICIO DE MUESTREO Y ANALISIS DE AGUA POTABLE";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA";"61.606.901-2";"Operaciones";"1 Norte Nº 1990";"Talca";"Región del Maule";"LE";"Adjudicada";"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar del convenio por adquisición de Servicio De Muestreo y Análisis De Agua Potable necesario para el departamento de  Logística del Hospital Regional de Talca por un periodo de 24 meses";2025-03-17T11:55:00;2025-03-27T15:00:00;2025-04-16T13:55:19.103;;"CLP";0;0
2107-35-LE25;"MANTENCIÓN PREVENTIVA Y CORRECTIVA DE LAVADORA TERMO DESINFECTADORA MARCA AT-OS";"SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ";"61.602.148-6";"Hospital de Santa Cruz";"Federico Errazuriz 921";"Santa Cruz";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"El Hospital Santa Cruz, como establecimiento de salud requiere suscribir un convenio de mantención preventiva y correctiva para lavadora termodesinfectadora perteneciente a la unidad de Esterilización, en sentido de mantener dicho equipo en óptimas condiciones de funcionamiento por tratarse de un equipo estratégico para la unidad, en el cual se reprocesa el instrumental quirúrgico, reduciendo los tiempos de operación y utilización de recurso humano.";2025-03-06T13:29:51.693;2025-03-17T15:00:00;2025-04-16T14:05:02.587;;"CLP";0;0
2407-33-L124;"CAJONERA MOVIL 3 CAJONES PARA DEPENDECIAS MUNICIPALES";"I MUNICIPALIDAD DE RENCA";"69.071.200-8";"IMUNI_RENCA ADQUISICIONES";"AV. el cerro 1555";"Renca";"Región Metropolitana de Santiago";"L1";"Adjudicada";"Se requiere adquisición de cajoneras para abastecer a funcionarios/as que no tienen este tipo de mobiliario, y es necesario para el desarrollo óptimo de sus funciones.";2024-09-30T15:54:02.913;2024-10-08T15:00:00;2025-04-16T13:38:29.16;6414100;"CLP";0;0
3638-17-LE25;"Adquisición de Sal Para Deshielo de Calles";"I.MUNICIPALIDAD DE PORVENIR";"69.250.300-7";"Administracion y Finanzas Municipal";"Padre Mario Zavattaro N°434, Porvenir";"Porvenir";"Región de Magallanes y de la Antártica";"LE";"Adjudicada";"Adquisición de Sal Para Deshielo";2025-03-31T17:17:22.88;2025-04-10T15:00:00;2025-04-16T13:43:19.32;18000000;"CLP";0;0
5067-446-LE24;"ADQUISICIÓN DE TEST PARA DETECCIÓN DE DROGAS";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Universidad de Santiago de Chile";"";"";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El objeto de la presente licitación es para la Adquisición de Test para Detección de Drogas para la Universidad de Santiago de Chile, de acuerdo a las condiciones que se detallan en el Título II de las presentes bases de licitación. Sol. 68337 - 71986";2024-10-10T10:22:39.067;2024-10-21T16:00:00;2025-04-16T13:38:03.363;29360000;"CLP";0;0
426-1-L125;"Suministro de Oxigeno Medico año 2025 para Hospital de Petorca";"HOSPITAL DE PETORCA";"61.606.612-9";"H_Petorca";"MANUEL MONTT 860, PETORCA V REGION";"Andacollo";"Región de Coquimbo";"L1";"Adjudicada";"Suministro de Oxigeno Medico año 2025 para Hospital de Petorca";2025-04-08T16:35:24.907;2025-04-15T16:00:00;2025-04-16T14:22:09.85;6800000;"CLP";0;0
2788-29-L125;"MAQUINARIA PARA MANTENCION DE AREAS VERDES";"I MUNICIPALIDAD DE PAINE";"69.072.600-9";"DEPARTAMENTO DE ADQUISICIONES";"AVDA 18 DE SEPTIEMBRE N°35";"Paine";"Región Metropolitana de Santiago";"L1";"Adjudicada";"SE REQUIERE LA COMPRA DE MAQUINARIA PARA MANTENCION DE AREAS VERDES (SOL. DE COMPRA N° 44 DEL 24.03.2025 - ASEO Y ORNATO)";2025-03-28T13:17:09.943;2025-04-03T16:00:00;2025-04-16T13:39:56.617;6063747;"CLP";0;0
4301-18-LE25;"alimentación para DIDECO de la comuna de Zapallar";"I MUNICIPALIDAD DE ZAPALLAR";"69.050.400-6";"IMUNI_ ZAPALLAR";"DIEGO SUTIL 285";"Zapallar";"Región de Valparaíso";"LE";"Adjudicada";"Servicio vía suministro de alimentación para DIDECO de la comuna de Zapallar";2025-03-04T10:31:32.727;2025-03-11T09:00:00;2025-04-16T13:33:58.733;;"CLP";0;0
1441-2-LE25;"Servicio de aseo  oficina regional Fosis Atacama";"FONDO DE SOLIDARIDAD E INVERSION SOCIAL";"60.109.000-7";"03 - Región de Atacama";"Maipú Nº 580";"Copiapó";"Región de Atacama";"LE";"Adjudicada";"mantención y servicios de aseo oficina regional de Fosis Atacama";2025-04-03T15:35:20.26;2025-04-11T15:00:00;2025-04-16T13:33:54.45;9180744;"CLP";0;0
1057489-104-LE25;"Adquisición de Quemador a Gas Modulante para Caldera de Medicina del Hospital del Salvador";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Bienes y Servicios";"AV SALVADOR 364";"Providencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"Que, el Hospital del Salvador necesita contar con la “Adquisición de Quemador a Gas Modulante para Caldera de Medicina del Hospital del Salvador” con la finalidad de respaldar eléctricamente las intervenciones quirúrgicas de los pacientes del Hospital Que, por la cuantía determinada, la presente licitación se ubica en el tramo para aquellas contrataciones iguales o superiores a 100 UTM e inferiores a 1.000 UTM, en conformidad al Artículo 36º del Reglamento de la Ley Nº19.886 Que, hechas las consultas respectivas en la plataforma de convenio Marco existen productos similares que no dan cumplimiento a las necesidades requeridas para el Hospital del Salvador, por lo que no se procede a realizar la compra a través de Convenio Marco en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl";2025-03-19T10:25:44.347;2025-03-25T16:00:00;2025-04-16T12:49:08.063;9000000;"CLP";0;0
1796-11-LE25;"Servicio de prestaciones de apoyo área otorrino";"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA";"60.908.000-0";"Junaeb Región Atacama";"Copayapu 1359";"Copiapó";"Región de Atacama";"LE";"Adjudicada";"Contratar las prestaciones de apoyo necesarias para avanzar en el tratamiento y control de las patologías en el área de otorrino a realizarse en las comunas urbanas y rurales a nivel regional para los beneficiarios del Programa de Servicios Médicos de la Junta Nacional de Auxilio Escolar y Becas, para los años 2025-2026.";2025-03-14T10:23:14.88;2025-03-31T19:59:00;2025-04-16T13:27:18.14;18256000;"CLP";0;0
907581-2-LE25;"LICENCIA SKETCHUP";"UNIVERSIDAD DE VALPARAISO";"60.921.000-1";"20 Organismo Central-DTIC_Transversal";"Calle Prat 856 Edificio Rapa Nui piso 10, Valpo";"Valparaíso";"Región de Valparaíso";"LE";"Adjudicada";"La necesidad de contar con Licenciamiento Sketchup para la comunidad estudiantil de la Universidad de Valparaíso, por un periodo de 12 meses.";2025-03-20T08:52:53.85;2025-03-27T17:00:00;2025-04-16T13:08:56.867;;"USD";0;0
1641-185-LE25;"GABINETE DE BIOSEGURIDAD - BIOLOGÍA MOLECULAR";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS";"61.608.204-3";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D";"Avda Compañía de Jesús 3265";"Santiago";"Región Metropolitana de Santiago";"LE";"Adjudicada";"cumplir de manera continua la labor asistencial que ha sido encomendada a nuestra Institución, estableciendo las condiciones que permitan alcanzar la combinación más ventajosa entre todos los beneficios del bien o servicio a adquirir, y todos sus costos asociados, presentes y futuros Art. 37° del Reglamento, según el siguiente detalle:";2025-04-07T17:58:33.253;2025-04-14T16:00:00;2025-04-16T13:01:58.96;8460900;"CLP";0;0
1284073-1-LE25;"ADQUISICIÓN DE LIBROS PARA BRGM 2025";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.000-4";"BIBLIOTECA REGIONAL DE COQUIMBO";"Juan Jose Latorre 782";"La Serena";"Región de Coquimbo";"LE";"Adjudicada";"Que, la “ADQUISICIÓN DE LIBROS PARA BIBLIOTECA REGIONAL GABRIELA MISTRAL 2025”, no se encuentra disponible en el catálogo de bienes y servicios ofrecidos en el Sistema de Información de Compras y Contratación Pública www.mercadopublico.cl, en la modalidad de Convenios Marco vigentes. 2.- Que, se hace necesaria la adquisición de material bibliográfico para la Biblioteca Regional Gabriela Mistral, dependiente del Servicio Nacional del Patrimonio Cultural.";2025-03-11T16:25:09.823;2025-03-24T15:50:00;2025-04-16T13:16:46.58;;"CLP";0;0
2405-173-LQ24;"CTTO DE SUM. DE ALIMENTOS E INSUMOS CANIL";"I MUNICIPALIDAD DE IQUIQUE";"69.010.300-1";"SECRETARIA COMUNAL DE PLANIFICACION";"Serrano #134";"Iquique";"Región de Tarapacá";"LQ";"Adjudicada";"Propuesta Pública N1242024 denominada CONTRATO DE SUMINISTRO DE ALIMENTOS, EQUIPAMIENTO E INSUMOS VARIOS PARA CANIL, CAMELIDOS SUDAMERICANOS, CENTRO AVENTURA YACARE, PECES Y TORTUGAS A CARGO DE LA ILUSTRE MUNICIPALIDAD DE IQUIQUE, PARA EL PERIODO COMPRENDIDO ENTRE LOS AÑOS 2024-2026";2024-10-23T16:52:00;2024-11-19T15:30:00;2025-04-16T13:03:51.047;;"CLP";0;0
1499-63-CO25;"Test de Esfuerzo Cardiopulmonar";"INSTITUTO NACIONAL DEL TORAX";"61.608.402-k";"INSTITUTO NACIONAL DEL TORAX";"José Manuel Infante  717";"Providencia";"Región Metropolitana de Santiago";"CO";"Adjudicada";"Las presentes Bases de Licitación tienen por objeto la contratación de exámenes, de conformidad con lo señalado en las presentes bases, para así poder cumplir de manera continua la labor asistencial que ha sido encomendada a esta institución de salud, respondiendo oportunamente a los requerimientos que establece el régimen de garantías explícitas en salud.";2025-03-05T16:21:01.387;2025-03-17T18:43:00;2025-04-16T13:11:05.703;;"CLP";0;0
1220203-13-LE25;"Servicio aseo instalación Ex-molinera SERPAT afta";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.047-0";"DIRECCION REGIONAL DE ANTOFAGASTA";"Manuel Antonio Matta 2822";"Antofagasta";"Región de Antofagasta";"LE";"Adjudicada";"Servicio de aseo de un operador media jornada para instalaciones del SERPAT en la ex-molinera del norte, ubicado en Lima 381 antofagasta";2025-04-04T17:07:54.25;2025-04-11T20:00:00;2025-04-16T13:15:46.857;24000000;"CLP";0;0
586-8-LE25;"Servicio de Gasfitería y otros menores 24 meses";"SERVICIO NACIONAL DE ADUANAS";"60.804.000-5";"Dirección Nacional de Aduanas";"Esmeralda 911, 4to Piso";"Valparaíso";"Región de Valparaíso";"LE";"Adjudicada";"Servicio de Gasfitería y otros menores 24 meses";2025-01-31T17:40:03.8;2025-02-14T15:00:00;2025-04-16T13:11:18.917;60000000;"CLP";0;0
2958-1-LR25;"EQUIPO INDIVIDUAL DE COMBATE";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.011-2";"COMANDANCIA GENERAL DEL CUERPO I.M.";"";"";"Región de Valparaíso";"LR";"Adjudicada";"EFECTUAR LA ADQUISICIÓN DE EQUIPO INDIVIDUAL DE COMBATE PARA SER EMPLEADO EN LAS UNIDADES DEL CUERPO IM.";2025-02-11T16:30:00;2025-03-13T16:30:00;2025-04-16T13:04:48.393;396420;"USD";0;0
1509-33-LE25;"ADQUISICION DE AYUDAS TECNICAS";"SERVICIO DE SALUD METROPOLITANO NORTE HOSPITAL DE TIL TIL";"61.608.006-7";"Hospital Til - Til";"Daniel Moya  100";"Til Til";"Región Metropolitana de Santiago";"LE";"Adjudicada";"EL HOSPITAL DE TIL TIL REQUIERE LA ADQUISICION DE AYUDAS TECNICAS PARA SER ENTREGADAS A PACIENTES CON GARANTIAS GES, SEGUN MEMORANDUM 10 SOLICITANDO LA  ADQUISICION Y PROVIDENCIA  245 AUTORIZANDO LA ADQUISICION";2025-03-18T10:20:26.297;2025-03-25T12:12:00;2025-04-16T12:56:44.503;;"CLP";0;0
4689-11-LE25;"DATOS MÓVILES Y TELEFONIA CELULAR DEPTO.EDUCACIÓN";"I MUNICIPALIDAD DE MAULE";"69.110.900-3";"Depto. Educación Maule";"BALMACEDA Nº 485, COMUNA";"Maule";"Región del Maule";"LE";"Adjudicada";"DATOS MÓVILES Y TELEFONIA CELULAR PARA DEPTO. EDUCACIÓN";2025-03-31T12:33:00;2025-04-10T17:00:00;2025-04-16T12:51:51.923;;"CLP";0;0
4832-9-LE25;"POLIZAS DE SEGURO VEHICULOS";"ILUSTRE MUNICIPALIDAD COCHAMO";"69.252.000-9";"Direccion De Administracion Y Finanzas";"Santiago Bueras S/N";"Cochamó";"Región de los Lagos";"LE";"Adjudicada";"Contratar polizas de seguro, formalizado con emision de la orden de compra para todos los vehiculos de propiedad de la Ilustre Municipalidad de Cochamo, maquinaria pesada, camiones, bus y vehiculos menores.";2025-04-02T10:54:20.973;2025-04-11T13:19:00;2025-04-16T12:55:44.883;;"CLP";0;0
5554-6-LE25;"SERVICIO DE EJECUCIÓN DE OBRAS PARA ADECUACIÓN DOMICILIARIA PACIENTE LEY 16744 REGION DE VALPARAISO COMUNA DE EL QUISCO.";"INSTITUTO DE SEGURIDAD LABORAL";"61.533.000-0";"ISL Región de Valparaíso";"Av. Brasil 1265 piso 3";"Valparaíso";"Región de Valparaíso";"LE";"Adjudicada";"SERVICIO DE EJECUCIÓN DE OBRAS PARA ADECUACIÓN DOMICILIARIA PACIENTE LEY 16744, REGION DE VALPARAISO, COMUNA DE EL QUISCO. E1O2RT9";2025-03-07T14:50:00.78;2025-03-21T15:00:00;2025-04-16T12:45:51.037;53000000;"CLP";0;0
1335445-4-LE25;"SERVICIO DE MANTENCIÓN REPOSICIÓN DE INSTALACIONE";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.000-4";"DIRECCION REGIONAL DEL BIO-BIO";"San Martín 1046 Concepción";"Concepción";"Región del Biobío";"LE";"Adjudicada";"SERVICIO DE MANTENCIÓN, REPOSICIÓN DE INSTALACIONES ELÉCTRICAS, FABRICACIÓN DE CAJA DE CONSERVACIÓN Y COMPRA DE INSUMOS PARA EL MONUMENTO HISTÓRICO DENOMINADO EDIFICIO BÚNKER, DE LA COMUNA DE LOTA, REGIÓN DEL BIOBÍO";2025-03-21T11:53:00;2025-04-09T15:30:00;2025-04-16T12:45:43.54;10000000;"CLP";0;0
2416-9-LE25;"SERVICIO DE PRODUCCION DE EVENTO LANZAMIENTO DE TALLERES LABORALES 2025";"I MUNICIPALIDAD DE CONCEPCION";"69.150.400-K";"DIDECO MUNICIPALIDAD DE CONCEPCION";"O´HIGGINS 525";"Concepción";"Región del Biobío";"LE";"Adjudicada";"SERVICIO DE PRODUCCION DE EVENTO  LANZAMIENTO DE TALLERES LABORALES 2025";2025-04-02T12:38:46.247;2025-04-14T15:01:00;2025-04-16T12:40:21.237;13000000;"CLP";0;0
2177-35-LR24;"SERVICIO DE ASEO TRIBUNALES JURISDICCION TALCA";"CORP ADMINISTRATIVA DEL PODER JUDICIAL";"60.301.001-9";"Corp. Adm. del Poder Judicial - Talca";"Edificio Plaza Poniente, Calle Uno Poniente N°1258, Piso 10";"Talca";"Región del Maule";"LR";"Adjudicada";"Se requiere gestionar proceso de licitación para contratar los servicios de aseo para las instalaciones del Poder Judicial de la jurisdicción de Talca.";2024-12-18T13:57:02.753;2025-01-20T15:15:00;2025-04-16T12:36:18.61;;"CLF";0;0
886954-68-LE25;"“CONVENIO SUMINISTRO SUTURA POLIPROPILENO MONOFILAMENTO CALIBRE 5-0”";"HOSPITAL GUILLERMO GRANT BENAVENTE DE CO";"61.602.189-3";"Abastecimiento Insumos";"San Martin 1436";"Concepción";"Región del Biobío";"LE";"Adjudicada";"La necesidad de abastecer del insumo para la atención oportuna del paciente.";2025-02-18T15:10:18.85;2025-02-24T15:32:00;2025-04-16T14:35:13.623;;"CLP";0;0
1403-5-LE25;"SUMINISTRO DE AIMENTOS PARA EL CDP DE COCHRANE";"DIRECCION GENERAL DE GENDARMERIA DE CHIL";"61.004.101-9";"Región de Aysén";"La Lengas N°1465";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Adjudicada";"CONVENIO DE SUMINISTRO DE ALIMENTOS PARA EL SERVICIO DE ALIMENTACIÓN DEL CDP DE COCHRANE, GENDARMERÍA DE CHILE - REGIÓN DE AYSÉN, POR UN PERIODO DE 24 MESES.-";2025-03-17T15:14:46.243;2025-03-26T16:00:00;2025-04-16T14:30:31.81;;"CLP";0;0
548874-8-LP25;"MANTENCIONES DE TECHUMBRES PARA EL IPS";"INSTITUTO DE PREVISION SOCIAL";"61.979.440-0";"IPS Oficina Central de Compras";"Compañía 1339";"Santiago";"Región Metropolitana de Santiago";"LP";"Adjudicada";"E102RT9-MANTENCIONES DE TECHUMBRES, PARA LOS INMUEBLES, EDIFICIOS Y OFICINAS DEL IPS, REGIÓN METROPOLITANA.";2025-01-27T10:15:25.03;2025-02-20T15:30:00;2025-04-16T14:53:04.66;134000000;"CLP";0;0
5413-30-LE25;"REGULARIZACIÓN ELÉCTRICA Y RED DE DATOS OFICINAS";"UNIVERSIDAD DE LOS LAGOS";"70.772.100-6";"CAMPUS OSORNO";"Avenida Fuschlocher 1305, Osorno";"Osorno";"Región de los Lagos";"LE";"Adjudicada";"REGULARIZACIÓN ELÉCTRICA Y RED DE DATOS OFICINAS 3° PISO AULASTECNOLÓGICAS UNIVERSIDAD DE LOS LAGOS";2025-03-21T15:44:32.857;2025-03-31T15:30:00;2025-04-16T14:52:01.93;14200000;"CLP";0;0
2385-14-LE25;"SEGURO COLECTIVO DE VIDA PARA VIGILANTES PRIVADOS";"I MUNICIPALIDAD DE CALAMA";"69.020.200-K";"ADQUISICIONES";"VICUÑA MACKENNA 2001";"Calama";"Región de Antofagasta";"LE";"Adjudicada";"Seguro Colectivo de Vida, para el personal de Vigilantes Privados de la Ilustre Municipalidad de Calama, conforme al Decreto Ley N° 3.607, Art. N° 16, solicitado por la Departamento de Seguridad, en Memorándum N° 022/2025.";2025-03-19T10:33:55.19;2025-03-31T15:00:00;2025-04-16T14:43:25.56;13000000;"CLF";0;0
1660-40-LE25;"MANTENCION PREVENTIVA Y CORRECTIVA A 4 UMA";"SERVICIO SALUD COQUIMBO HOSP DE SALAMANC";"61.606.408-8";"SERVICIO SALUD COQUIMBO HOSP DE SALAMANC";"AVENIDA INFANTE N°891";"Salamanca";"Región de Coquimbo";"LE";"Adjudicada";"MANTENCION PREVENTIVA Y CORRECTIVA A 4 UNIDADES MANEJADORAS DE AIRE";2025-04-02T12:25:38.193;2025-04-15T15:07:00;2025-04-16T14:44:29.44;10000000;"CLP";0;0
1719-3-LE25;"DIVERSOS MEDICAMENTOS Y AMPOLLAS";"ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA";"69.110.200-9";"DIRECCION DE SALUD COMUNAL";"San Francisco 40 - Comuna de Sagrada Familia";"Sagrada Familia";"Región del Maule";"LE";"Adjudicada";"Adquisición de diversos medicamentos y ampollas para abastecimiento de bodega comunal de farmacia y centros de salud, del Departamento de Salud de Sagrada Familia, según Bases Administrativas y Bases técnicas adjuntas.";2025-03-26T15:40:00;2025-04-07T16:00:00;2025-04-16T14:42:57.253;;"CLP";0;0
5890-4-LE25;"TALLER MECÁNICO INTEGRAL PARA VEHICULOS MT-0";"POLICIA DE INVESTIGACIONES DE CHILE";"60.506.000-5";"JENACO";"General Borgoño N° 1204";"Independencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"APRUEBASE BASES ADMINISTRATIVAS Y TECNICAS PARA LLAMADO A LICITACION PUBLICA PARA LA CONTRATACIÓN DE TALLER MECANICO INTEGRAL MULTIMARCA PARA REPARACION Y/O MANTENCION VEHICULOS MT-0 MEDIANTE RESOLEX N°40 DE FECHA 12.MAR.025";2025-03-13T16:37:54.92;2025-03-24T15:00:00;2025-04-16T14:40:24.943;60000000;"CLP";0;0
1658-135-L125;"S4-25/ TURISMO Y PATRIMONIO/ MUSEO FERROVIARIO/ SERVICIO DE REPARACIÓN BAÑOS GALERIA MUSEO FERROVIARIO, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"I MUNICIPALIDAD DE TEMUCO";"CALLE IMPERIAL 40";"Temuco";"Región de la Araucanía";"L1";"Adjudicada";"SERVICIO DE REPARACIÓN BAÑOS GALERIA MUSEO FERROVIARIO, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS";2025-04-01T11:44:57.51;2025-04-09T17:00:00;2025-04-16T14:48:23.227;1250000;"CLP";0;0
1057422-7-LE25;"SERVICIO DE ENDODONCIAS PARA EL HOSPITAL DE YUMBEL";"SERVICIO DE SALUD BIO BIO HOSPITAL DE YU";"61.607.307-9";"Bienes y Servicios";"Bienes y Servicios";"Yumbel";"Región del Biobío";"LE";"Adjudicada";"Las presentes bases de licitación regirán el proceso de contratación de Servicios de Endodoncias para usuarios del Hospital de la Familia y Comunidad de Yumbel. Procurando un acceso de calidad a los usuarios, para esto se requiere contratar los servicios de un Odontólogo Endodoncista con su Asistente Dental que cuenten con la formación y experiencia necesaria para garantizar dichos servicios.";2025-03-27T16:05:16.857;2025-04-07T15:00:00;2025-04-16T14:47:55.627;;"CLP";0;0
1242125-2-LQ25;"Concesión de Espacio para Cafetería Sector SOME del Hospital Provincial de Ovalle";"SERVICIO DE SALUD COQUIMBO HOSPITAL DE O";"61.606.404-5";"Servicios de Arriendo";"";"";"Región de Coquimbo";"LQ";"Adjudicada";"Conforme a la Ley de Compras Públicas N° 19.886, su Reglamento y modificaciones, el Hospital Provincial de Ovalle llama a licitación pública a empresas o proveedores del rubro, personas naturales o jurídicas, chilenas o extranjeras, así como a Uniones Temporales de Proveedores, para celebrar la CONCESIÓN DE ESPACIO PARA CAFETERÍA SECTOR SOME, del Hospital Provincial de Ovalle, por un periodo de 36 (treinta y seis) meses, para un oportuno y adecuado suministro de estos servicios y así garantizar el correcto funcionamiento del establecimiento.";2025-03-27T16:52:51.123;2025-04-07T15:25:00;2025-04-16T14:37:53.887;;"CLP";0;0
5056-16-LP25;"Convenio de Examen PET CT";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA";"61.606.901-2";"Servicios";"1 Norte Nº 1990";"Talca";"Región del Maule";"LP";"Adjudicada";"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar de la adquisición de examen PET CT para pacientes del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, asegurando el abastecimiento en calidad y oportunidad, satisfaciendo así la demanda de los usuarios";2025-02-25T17:24:00;2025-03-11T15:30:00;2025-04-16T15:09:31.747;;"CLP";0;0
