codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
5520-9-LE25;"IA PARA OPTIMIZACIÓN DE LA GESTIÓN DE DATOS";"UNIVERSIDAD DE CHILE";"60.910.000-1";"FCFM IDIEM";"Plaza Ercilla 883";"Santiago";"Región Metropolitana de Santiago";"LE";"Cerrada";"IMPLEMENTACIÓN DE SISTEMA DE PROCESAMIENTO INTELIGENTE AVANZADO DE DOCUMENTOS BASADO EN IA PARA OPTIMIZACIÓN DE LA GESTIÓN DE DATOS, PARA EL CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE ESTRUCTURAS Y MATERIALES IDIEM";2025-03-31T10:32:40.863;2025-04-16T17:00:00;2025-08-14T17:00:00;;"CLF";0;0
1003473-53-LE25;"COMPRA DE FRASCOS PLÁSTICOS HOSPITAL CURICO";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO";"61.606.903-9";"INSUMOS CLINICOS";"CHACABUCO 121 CURICO";"Curicó";"Región del Maule";"LE";"Cerrada";"Las presentes bases de Licitación Pública tienen la finalidad de celebrar la “COMPRA DE FRASCOS PLÁSTICOS PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ”, por 24 (veinticuatro) meses, para satisfacer de manera adecuada y eficiente la labor asistencial del Laboratorio Clínico del Hospital San Juan de Dios de Curicó.";2025-04-10T15:24:28.737;2025-04-16T17:01:00;2025-05-16T17:00:00;;"CLP";0;0
1180825-9-LP25;"Adquisicion equipamiento informatico CESFAM Caren";"SERVICIO DE SALUD COQUIMBO";"61.606.400-2";"Compras Convenio GORE - Región de Coquimbo";"Arturo Prat 350";"La Serena";"Región de Coquimbo";"LP";"Cerrada";"El Servicio de Salud Coquimbo, indistintamente el Servicio, requiere contratar la Provisión de Equipamiento Informático para el CESFAM de Caren según el siguiente detalle:  Ítem N°	Descripción	Cantidad 1	Computadores All In One 	60 2	Teléfonos IP 	60 3	Televisores 	8 Los oferentes interesados en participar en el presente proceso licitatorio deben ofertar a cada uno de los ITEMS en los cuales estén interesados en postular y no es obligatorio ofertar todos los ítems del presente proceso licitatorio. El llamado se realizará a través del Portal www.mercadopúblico.cl.";2025-03-27T11:55:13.637;2025-04-16T17:00:00;2025-07-31T16:00:00;;"CLP";0;0
3256-3-LE25;"REPARACIÓN TECHO HABITALC III BASE NAVAL T.";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.068-6";"DEPTO. DE OBRAS Y CONSTRUCCIONES DE LA IIa Z.N.";"AVDA. JORGE MONTT N° 15 BASE NAVAL";"Talcahuano";"Región del Biobío";"LE";"Cerrada";"Se requiere efectuar la reparación del techo del edificio de habitabilidad  Marinero Ugarte  HABITALC III, de la Base Naval de Talcahuano, objeto asegurar su correcto funcionamiento. Lo anterior acorde a lo especificado en anexo A de las Bases de Licitación.";2025-03-28T14:52:09.973;2025-04-16T17:00:00;2025-04-30T17:00:00;13254913;"CLP";0;0
5661-3-O125;"DISEÑO CONSTRUCCIÓN SERVICIO DE AGUA POTABLE RURAL";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Hidráulicas - XIV Región";"Avenida Prat #1010, Valdivia";"Valdivia";"Región de Los Ríos";"O1";"Cerrada";"DISEÑO PARA CONSTRUCCIÓN DE SERVICIO DE AGUA POTABLE RURAL KO WINCUL PUCURA";2025-03-21T09:26:00;2025-04-16T17:00:00;2025-05-30T16:00:00;;"CLP";0;0
1638-20-LP25;"REPOSICION CIERRE PERIMETRAL EDIFICIO EX SENAME Y UNION COMUNAL DIIEGO DE ALMAGRO SM 1124";"ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO";"69.250.500-k";"Municipio";"Calle Juan Martínez nº 1403";"Diego De Almagro";"Región de Atacama";"LP";"Cerrada";"REPOSICION CIERRE PERIMETRAL EDIFICIO EX SENAME Y UNION COMUNAL DIIEGO DE ALMAGRO";2025-03-27T15:29:34.94;2025-04-16T16:30:00;2025-04-23T17:30:00;112000000;"CLP";0;0
908585-1-LE25;"ADQUISICIÓN MATERIAL FUNGIBLE JARDINES INFANTILES";"CORP.MUNICIPAL GABRIEL GONZALEZ VIDELA DE LA SERENA";"70.892.100-9";"Jardines Infantiles VTF";"Ánima de Diego 550";"La Serena";"Región de Coquimbo";"LE";"Cerrada";"Adquisición de material fungible para los Jardines Infantiles VTF dependientes de la Corporación Municipal Gabriel González Videla.";2025-04-10T12:11:36.707;2025-04-16T16:31:00;2025-05-16T16:30:00;10820265;"CLP";0;0
2307-27-LE25;"ADQUISICIÓN DE DISPOSITIVOS MEDICOS DE USO DENTAL REQ.2593";"I MUNICIPALIDAD DE OSORNO";"69.210.100-6";"IMUNI_OSORNO DEPTO  SALUD";"JUAN MACKENNA # 851";"Osorno";"Región de los Lagos";"LE";"Cerrada";"La Ilustre Municipalidad de Osorno a través del Departamento de Salud requiere adquirir los siguientes Dispositivos Médicos de uso dental para los correspondientes Centros de Salud, dependientes del Departamento de Salud- Ilustre Municipalidad de Osorno, según solicitud N°2593";2025-04-11T11:34:49.467;2025-04-16T16:30:00;2025-06-02T16:00:00;21423993;"CLP";0;0
1274285-12-LE25;"Servicio Endoscopía digestiva alta";"CORPORACION MUNICIPAL DE EDUCACION Y SALUD DE SAN BERNARDO";"70.925.500-2";"SALUD";"AVENIDA MAIPÚ 440";"San Bernardo";"Región Metropolitana de Santiago";"LE";"Cerrada";"Servicio Endoscopía digestiva alta para usuarios de los centros de salud pertenecientes a la Corporación Municipal de Educación y Salud de San Bernardo";2025-04-08T13:54:05.08;2025-04-16T17:00:00;2025-04-25T16:00:00;;"CLP";0;0
1057540-34-LE25;"CONVENIO DE  MANTENIMIENTO PREVENTIVO ATENCIONES DE EMERGENCIA Y MANTENCION  CORRECTIVA DE CENTRAL TERMICA Y FRIA";"SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN";"61.602.198-2";"Hospital Penco - Lirquen";"Camino a Tome s/n";"Penco";"Región del Biobío";"LE";"Cerrada";"CONVENIO DE MANTENIMIENTO PREVENTIVO, ATENCIONES DE EMERGENCIA Y MANTENCION CORRECTIVA DE CENTRAL TERMICA Y FRIA";2025-04-07T12:46:07.27;2025-04-16T16:50:00;2025-05-20T19:57:00;;"CLP";0;0
5052-14-LE25;"Convenio por espuma para colchones y colchonetas";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA";"61.606.901-2";"Generales";"1 Norte Nº 1990";"Talca";"Región del Maule";"LE";"Cerrada";"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar de la adquisición de de Convenio por “Espuma para colchones y colchonetas” necesario para el Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, asegurando el abastecimiento en calidad y oportunidad, satisfaciendo así la demanda de los usuarios.";2025-04-11T09:18:15.067;2025-04-16T16:30:00;2025-05-16T17:30:00;;"CLP";0;0
727865-1-LP25;"Servicios de Aseos Campo Militar La Reina 2025";"COMANDO DE APOYO A LA FUERZA";"61.980.190-3";"Jef Adm y Logística - Campo Militar  La Reina";"Valenzuela Llanos 623";"La Reina";"Región Metropolitana de Santiago";"LP";"Cerrada";"Las presentes bases regulan administrativamente el llamado a licitación pública, para la contratación por parte de El Fisco - Ejército de Chile, Jefatura Administrativa y Logística del CMLR, en adelante indistintamente, “Entidad Licitante”, el “Ejército”, la “Institución”, “JAL”, “JAL CMLR” o “JAL del CMLR” Jefatura Administrativa y Logística, del “Servicio de Mantenimiento, Aseos de Dependencias y Retiro de Residuos para el Campo Militar La Reina, año 2025”, los que se detallan en las Bases Técnicas.";2025-04-02T11:12:00;2025-04-16T17:00:00;2025-04-23T17:00:00;;"CLP";0;0
1213002-21-LR25;"SERVICIO DE LABORATORIO CLÍNICO PARA LOS USUARIOS";"CORP MUNICIPAL DE EDUCACION Y SAL";"70.880.300-6";"Departamento de Adquisiciones";"Avda. Concha y Toro 02548";"Pirque";"Región Metropolitana de Santiago";"LR";"Cerrada";"Se entenderá por Servicio de Laboratorio Clínico a la recolección, traslado, procesamiento, análisis y entrega de resultados de todos los exámenes solicitados por los profesionales de los Centros de Salud de la comuna.";2025-03-17T11:33:40.49;2025-04-16T16:35:00;2025-04-17T16:36:00;;"CLP";0;0
3959-12-LE25;"CONVENIO DE SUMINISTRO IMAGENES DIAGNOSTICAS 2025";"I MUNICIPALIDAD DE NAVIDAD";"69.073.800-7";"Unidad de Salud";"Plaza General  Bonilla 24";"Navidad";"Región del Libertador General Bernardo O´Higgins";"LE";"Cerrada";"Convenio de Suministro Imágenes Diagnosticas 2025.  Se requiere la contratación suministro de imágenes diagnosticas en Mamografías, proyecciones mamarias, ecotomografías mamarias, ecotomografía abdominal, radiografía de tórax, radiografía de cadera.";2025-04-02T16:37:03.393;2025-04-16T17:00:00;2025-05-09T17:27:00;12000000;"CLP";0;0
4726-4-LE25;"AUDITORÍA INTEGRAL DE LA GESTIÓN ADMINISTRATIVA CONTRATACIONES DE PERSONAS BIENES Y SERVICIOS Y GESTIÓN DE PROYECTOS";"UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION";"60.910.047-8";"UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCAC";"Av. Jose Pedro Alessandri 774";"Ñuñoa";"Región Metropolitana de Santiago";"LE";"Cerrada";"La Universidad Metropolitana de Ciencias de la Educación -en adelante “UMCE” o “Universidad”- llama a presentar ofertas para la contratación de los servicios de “Auditoría integral de la gestión administrativa, contrataciones de personas, bienes y servicios, y gestión de proyectos: evaluación de la transparencia en el uso de recursos públicos de la Universidad Metropolitana de Ciencias de la Educación - Período 2021-2024”.";2025-04-09T15:48:19.32;2025-04-16T17:00:00;2025-04-22T23:59:00;10000000;"CLP";0;0
1057540-35-LE25;"CONVENIO DE  MANTENIMIENTO PREVENTIVO ATENCIONES DE EMERGENCIA Y MANTENCION  CORRECTIVA DE UNIDADES MANEJADORAS DE AIRE FAN COILS VENTILADORES  Y ELECTROVALVULAS";"SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN";"61.602.198-2";"Hospital Penco - Lirquen";"Camino a Tome s/n";"Penco";"Región del Biobío";"LE";"Cerrada";"CONVENIO DE MANTENIMIENTO PREVENTIVO, ATENCIONES DE EMERGENCIA Y MANTENCION CORRECTIVA DE UNIDADES MANEJADORAS DE AIRE, FAN COILS, VENTILADORES Y ELECTROVALVULAS";2025-04-07T12:46:22.833;2025-04-16T16:35:00;2025-05-20T12:18:00;;"CLP";0;0
4074-20-L125;SERVICIO DE ALIMENTACIÓN MOVILIZACIÓN Y ENTRADAS;I MUNICIPALIDAD DE YUMBEL;69.150.902-8;Depto. Educacion;OHIGGINS N 851 YUMBEL;Yumbel;Región del Biobío;L1;Publicada;SE REQUIERE SERVICIO DE ALIMENTACIÓN, MOVILIZACIÓN Y ENTRADAS PARA GIRA DE ESTUDIOS A HUILO HUILO , SAN MARTIN DE LOS ANDES Y SUS ALREDEDORES PARA ALUMNOS DE SEPTIMO BÁSICO Y TERCER AÑO DE ENSEÑANZA MEDIA DEL LICEO RÍO CLARO DE LA COMUNA DE YUMBEL, EN LA CUAL LOS ESTUDIANTES LOGREN EL AUTOCONOCIMIENTO, EL FORTALECIMIENTO DE LA IDENTIDAD Y LA VALORACIÓN DE LA SANA IDENTIDAD, CON CARGO A FONDOS DE SUBVENCIÓN ESCOLAR PREFERENCIAL SEP INSERTO EN SU PLAN DE ACCIÓN REDES YO COMUNIDADES DE APRENDIZAJE.;2025-04-10T18:14:05.083;2025-04-16T17:10:00;2025-04-23T17:15:00;;CLP;0;0
1211839-29-LE25;Metformina 1.000 MG en Comprimidos;CORP MUNIC EDUC SALUD Y ATENCION;70.856.400-1;DEPARTAMENTO DE ABASTECIMIENTO;Gandarillas 93;Puente Alto;Región Metropolitana de Santiago;LE;Publicada;En ese contexto, la presente licitación pública tiene por objeto la adquisición de la adquisición de 500.000 comprimidos de Metformina de 1.000 mg de liberación prolongada, para abastecer a los Centros de Salud de la Corporación Municipal de Puente Alto, de acuerdo con los Términos de Referencia elaborados por la Unidad Técnica. La modalidad de licitación corresponderá a un proceso a suma alzada y de adjudicación simple al total ofertado.;2025-04-10T18:51:14.027;2025-04-16T17:15:00;2025-05-02T17:30:00;50000000;CLP;0;0
4376-14-LE25;"SERVICIO DE PRODUCCIÓN GRANDES ACTIVIDADES";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.000-4";"BIBLIOTECA DE SANTIAGO";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"SERVICIO DE PRODUCCIÓN GRANDES ACTIVIDADES BIBLIOTECA DE SANTIAGO 2025";2025-04-02T17:59:35.817;2025-04-16T17:30:00;2025-05-12T18:41:00;28000000;"CLP";0;0
3976-18-L125;"BATERIAS PSICOPEDAGOGICAS PARA ESCUELA CACIQUE LEVIAN";"I MUNICIPALIDAD DE SANTA BARBARA";"69.170.201-4";"Departamento De Educacion Municipal";"Arturo Prat Nº 121 Santa Bárbara";"Santa Bárbara";"Región del Biobío";"L1";"Cerrada";"BATERIAS PSICOPEDAGOGICAS PARA EVALUACION DIAGNOSTICA INTEGRAL DE LOS ALUMNOS ESCUELA CACIQUE LEVIAN DAEM DE LA COMUNA DE SANTA BARBARA";2025-04-09T17:37:45.82;2025-04-16T17:29:00;2025-04-28T17:30:00;1350000;"CLP";0;0
2448-50-LE25;"SUMINISTRO VIDRIOS Y ALUMINIOS 2025";"I MUNICIPALIDAD DE COQUIMBO";"69.040.300-5";"Departamento de Salud";"Bilbao  348";"Coquimbo";"Región de Coquimbo";"LE";"Cerrada";"Se requiere licitar la realización del mantenimiento y reposición de mamparas y vidrios en los diversos establecimientos que conforman la red de atención primaria de salud de Coquimbo, para el periodo correspondiente al año 2025. Se deja expresa constancia que los oferentes deberán ofertar la totalidad de los servicios requeridos. El incumplimiento de esta disposición facultará al municipio para declarar inadmisibles a dichas ofertas. La Municipalidad de Coquimbo se reserva el derecho de revocar la licitación pública en conformidad a la facultad establecida el artículo 61 de la Ley N°19.880  que establece que “Los actos administrativos podrán ser revocados por el órgano que los hubiere dictado”  facultad que se materializa en el sistema de información www.mercadopublico.cl, a través de la aplicación “revocar licitación”, que permite mientras no se haya adjudicado una licitación, llevar a efectos dicha facultad mediante resolución fundada, basado en razones de mérito, conveniencia u oportunidad.";2025-04-04T13:08:38.143;2025-04-16T17:35:00;2025-04-29T17:36:00;;"CLP";0;0
3421-1-LE25;"ADQ. DE ALIMENTO PARA EJEMPLARES CANINOS UCAM";"COMANDO DE APOYO A LA FUERZA";"65.084.220-0";"Regimiento de Policía Militar Nº1 Santiago";"Avenida Las Perdices 700";"Peñalolén";"Región Metropolitana de Santiago";"LE";"Cerrada";"El Regimiento de Policía Militar N.° 1 “Santiago”, se encuentra en la necesidad de gestionar la adquisición de alimento seco para los ejemplares caninos de dotación de la Unidad Canina Militar UCAM pertenecientes a esta unidad, permitiendo así mantener una dieta apropiada a las actividades de sus funciones institucionales.";2025-04-10T14:36:22.833;2025-04-16T17:30:00;2025-04-23T18:00:00;;"CLP";0;0
2273-28-LE25;"EX. 6157 SERVICIO DE CÓCTEL PARA CEREMONIA DE CUENTA PÚBLICA  DECRETO DE COMPRA NRO. 44  SGL.";"I MUNICIPALIDAD DE LA PINTANA";"69.253.800-5";"DEPARTAMENTO ADQUISICIONES MUNICIPAL";"El Olivar N°02595 paradero 47 Santa Rosa,";"La Pintana";"Región Metropolitana de Santiago";"LE";"Cerrada";"SERVICIO DE CÓCTEL PARA CEREMONIA DE CUENTA PÚBLICA. SOLICITADO POR NELSON RODRIGO SEPULVEDA VILLEGAS Coordinador De Gabinete (S) Gabinete Alcaldía";2025-04-11T16:31:27.363;2025-04-16T17:38:00;2025-07-16T16:23:00;8000000;"CLP";0;0
1410-23-LE25;"DRG AFTA: ASESORÍA A LA INSPECCIÓN FISCAL DE OBRA";"DIRECCION GENERAL DE GENDARMERIA DE CHIL";"61.004.007-1";"Región de Antofagasta";"Latorre N°1799";"Calama";"Región de Antofagasta";"LE";"Cerrada";"E102RT9-INFRAESTRUCTURA: REQUIERE SERVICIO PARA LA CONTRATACIÓN DE ASESORÍA A LA INSPECCIÓN FISCAL DE OBRA EN LA EJECUCIÓN DEL PROYECTO DE HABILITACIÓN DEL CPF ANTOFAGASTA (EX CCP).";2025-04-03T14:27:24.55;2025-04-16T17:30:00;2025-04-30T18:00:00;;"CLP";0;0
2335-28-LE25;"MEDICAMENTOS OP 179";"I MUNICIPALIDAD DE LINARES";"69.130.301-2";"ADQUISICIONES SALUD";"VALENTIN LETELIER 587";"Linares";"Región del Maule";"LE";"Cerrada";"LAS NECESIDADES DEL DEPTO DE SALUD EN LA COMPRA DE MEDICAMENTOS PARA BODEGA FARMACIA Y SU POSTERIOR DISTRIBUCION A SUS DIRENETES ESTABLECIMIENTOS DE SALUD, SEGUN LO SOLICITADO EN ORDEN DE PEDIDO N°179";2025-04-11T11:01:16.753;2025-04-16T17:30:00;2025-04-28T16:00:00;34000000;"CLP";0;0
3047-14-LE25;"LOZA PARA GRUMETES DE LA ACADEMIA POLITÉCNICA NAVA";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.930.100-5";"ACADEMIA POLITECNICA NAVAL";"";"";"Región de Valparaíso";"LE";"Cerrada";"LOZA PARA GRUMETES DE LA ACADEMIA POLITÉCNICA NAVAL";2025-04-09T10:26:41.2;2025-04-16T17:28:00;2025-05-30T17:29:00;;"CLP";0;0
3708-9-LP25;"CONSTRUCCION CANCHA DE PASTO SINTETICO LA RIBERA";"I MUNICIPALIDAD DE PITRUFQUEN";"69.191.300-7";"Adquisiciones";"FRANCISCO BILBAO # 593 SEGUNDO PISO FINANZAS";"Pitrufquén";"Región de la Araucanía";"LP";"Cerrada";"La Obra Consiste en la Construcción de la Cancha Sintética en Villa La Ribera, que contempla:  Movimientos de Tierras, escarpes, Nivelaciones, Excavaciones de Drenajes, fundaciones y Sobrecimientos. Construcción de Radieres, para distribución de Tránsito Peatonal y fijación de equipamiento e Implementación de Multicancha.  Instalación de Cierres Perimetrales de Multicancha, como complemento a la";2025-03-27T18:13:00;2025-04-16T17:41:00;2025-06-17T13:00:00;92172781;"CLP";0;0
891-1-LP25;"DIAGNÓSTICO HIDROLÓGICO E HIDROGEOLÓGICO ISLAS";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección General de Aguas - VIII Región de Biobio";"Prat 501, Piso 6";"Concepción";"Región del Biobío";"LP";"Cerrada";"Determinación de las características hidrológicas e hidrogeológicas de los sistemas de acuíferos que conforman el área de influencia de ambas islas Santa MAría y Mocha, determinando el caudal sustentable de explotación.";2025-03-24T16:54:43.223;2025-04-16T17:29:00;2025-04-30T17:30:00;;"CLP";0;0
2157-46-LQ25;"SUMINISTRO ENDOPROTESIS REVERSA Y TOTAL DE HOMBRO";"SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO";"61.602.295-4";"2157 Licitaciones HTC - ADM PRINCIPAL";"";"";"Región del Biobío";"LQ";"Cerrada";"Se requiere convenio de suministro para cirugías del equipo HOMBRO por el periodo de  24 MESES, con la finalidad de atender en forma oportuna y óptima a los pacientes, pudiéndose ocupar en otras extremidades o partes óseas del cuerpo, si así lo requiere otro equipo Clínico del Hospital.";2025-04-03T14:45:00;2025-04-16T17:04:00;2025-07-16T17:06:00;280000000;"CLP";0;0
2704-20-LE25;"SENSORES DE FLUJO DE CALOR - CITEC - SC 885";"UNIVERSIDAD DEL BIO BIO";"60.911.006-6";"Universidad del Bío-Bío - Campus Concepción";"Avenida Collao  1202";"Concepción";"Región del Biobío";"LE";"Cerrada";"ADQUISICION DE SENSORES DE FLUJO DE CALOR PARA EL CENTRO DE INVESTIGACION DE TECNOLOGIAS DE LA CONSTRUCCION CITEC DE LA UNIVERSIDAD DEL BÍO-BÍO, CAMPUS CONCEPCION” SC 885";2025-04-11T15:45:54.81;2025-04-16T18:01:00;2025-05-20T18:00:00;;"CLP";0;0
1260113-10-LE25;"SERVICIO DE PROVISIÓN E INSTALACIÓN DE BODEGA MODULAR PARA PROYECTO “REPOSICIÓN Y AMPLIACIÓN ESCUELA PAMPA ALGODONAL ARICA” CÓDIGO BIP 30478003-0";"SERVICIO LOCAL DE EDUCACION DE CHINCHORRO";"61.978.890-7";"Gobierno Regional de Arica y Parinacota GORE";"Blanco Encalada N° 255";"Arica";"Región de Arica y Parinacota";"LE";"Cerrada";"SERVICIO DE PROVISIÓN E INSTALACIÓN DE BODEGA MODULAR PARA PROYECTO “REPOSICIÓN Y AMPLIACIÓN ESCUELA PAMPA ALGODONAL, ARICA” CÓDIGO BIP 30478003-0";2025-04-11T17:29:17.57;2025-04-16T18:00:00;2025-05-06T19:30:00;17072664;"CLP";0;0
1462-9-LE25;"2do. Llamado ADQUISICION SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE VEHICULOS DE  HOSPITAL HUALAÑE";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE HUALANE";"61.606.906-3";"Hospital Hualañé";"Av Libertad N° 402";"Hualañé";"Región del Maule";"LE";"Cerrada";"Las presentes Bases de Licitación tienen por finalidad establecer los antecedentes, requerimientos y condiciones de contratación para la adquisición de ADQUISICION SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE VEHICULOS DE HOSPITAL HUALAÑE.";2025-04-02T16:51:47.063;2025-04-16T18:00:00;2025-04-23T18:00:00;;"CLP";0;0
1224953-5-LE25;"SERV. DE MANT. Y O REP. CALDERAS CALEF. EST. SALUD";"CORP MUNICIP ANCUD PARA LA EDUCAC SALUD";"71.420.700-8";"Unidad de Compras Públicas";"Yerbas buenas 915";"Ancud";"Región de los Lagos";"LE";"Cerrada";"MANTENER EN BUEN ESTADO LAS CALDERAS DE LOS ESTABLECIMIENTOS DE SALUD, QUE PERMITAN UN OPTIMO FUNCIONAMIENTO EN LA ATENCION A LOS USUARIOS Y LA PRESTACION DE SERVICIO DE LOS FUNCIONARIOS.";2025-04-08T12:03:05.677;2025-04-16T18:00:00;2025-04-21T12:00:00;16000000;"CLP";0;0
564953-60-LE25;"AUDITORÍA ESTADOS FINANCIEROS 2024 PARA LA CORP LC";"Corporación de Educación y Salud de Las Condes";"70.902.000-5";"Corporación de Educación y Salud de Las Condes";"RIO LOA 8350 (360 RAM)";"Las Condes";"Región Metropolitana de Santiago";"LE";"Cerrada";"El objeto de la presente licitación, tiene como finalidad obtener una opinión referente al estado de situación financiera 2024 mediante un proceso que implica la revisión, análisis y evaluación detallada de la información.";2025-04-07T17:03:59.27;2025-04-16T18:00:00;2025-04-21T10:00:00;;"CLP";0;0
3776-4-LE25;"Adquisición de medicamentos para ayudas sociales";"I MUNICIPALIDAD DE HIJUELAS";"69.060.500-7";"UNIDAD DE ADMINISTRACIÓN Y FINANZAS";"MANUEL RODRIGUEZ #1665, HIJUELAS";"Hijuelas";"Región de Valparaíso";"LE";"Cerrada";"Se requiere la adquisición de medicamentos para ayudas sociales, según orden de pedido N° 50025, decreto  N° 650, Item 215.24.01.007.000.000.-";2025-04-10T17:53:21.573;2025-04-16T18:00:00;2025-04-23T17:30:00;;"CLP";0;0
967490-6-LE25;"EXÁMENES DE LABORATORIO CANINO";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.000-K";"Escuela Nacional de Especialidades Carabineros";"Cuadro Verde N° 350-B  Stgo. Centro";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"ADQUISICIÓN SERVICIO DE SUMINISTRO DE EXÁMENES DE LABORATORIO SÓLO PROCESAMIENTO DE MUESTRAS PARA EJEMPLARES CANINOS DEL GRUPO DE ADIESTRAMIENTO CANINO DE CARABINEROS DE CHILE, DEPENDIENTES DE LA ESCUELA DE ESPECIALIDADES GENERAL OSCAR CRISTI GALLO.";2025-04-04T15:28:00.03;2025-04-16T18:00:00;2025-05-09T15:00:00;;"CLP";0;0
2026-49-LP25;"SISTEMA DE TRAZABILIDAD DE ESTERILIZACIÓN HPMM";"SERVICIO SALUD VINA DEL MAR QUILLOTA";"61.606.600-5";"Servicio de Salud Viña del Mar - Quillota";"Limache 1307 esq. Peñablanca";"Viña del Mar";"Región de Valparaíso";"LP";"Cerrada";"ADQUISICIÓN DE SISTEMA DE TRAZABILIDAD DE ESTERILIZACIÓN PARA HOSPITAL PROVINCIAL MARGA MARGA";2025-03-27T16:27:55.313;2025-04-16T18:00:00;2025-05-22T18:00:00;;"CLP";0;0
1238111-4-LE25;"SERVICIO TICKETERA PARA VENTA DE ENTRADAS EVENTOS";"CORPORACION CULTURAL DE LA REINA";"70.978.700-4";"Administración y finanzas";"SANTA RITA 1153, LA REINA";"La Reina";"Región Metropolitana de Santiago";"LE";"Cerrada";"La Corporación Cultural de La Reina requiere el servicio de ticketera en línea para venta anticipada de entradas, considerando la totalidad de los eventos que la Institución desarrolla en sus diferentes dependencias y centros culturales, sin límite de cantidad, a través de un servicio nivel usuario que permita la carga de eventos simultáneos por parte de los funcionarios de la Corporación designados para tales efectos.  El servicio debe permitir tanto la compra de entradas de diferente valor, como la adquisicióncanje de entradas para eventos gratuitos, las cuales deben enviarse a los usuarios a través de correo electrónico.";2025-04-01T15:04:54.387;2025-04-16T18:00:00;2025-04-24T15:00:00;;"CLP";0;0
4168-38-LP25;"Producción de Evento estilo de vida";"ILUSTRE MUNICIPALIDAD DE COLBUN";"69.130.500-7";"Municipalidad";"Adolfo Novoa 419";"Colbún";"Región del Maule";"LP";"Cerrada";"Desarrollo del programa Jornadas de capacitación estilo de vida saludable.";2025-03-27T08:57:00.09;2025-04-16T18:48:00;2025-04-28T10:01:00;;"CLP";0;0
3708-8-LP25;"HABILITACION Y MEJORAMIENTO EX LICEO CYH ETAPA II";"I MUNICIPALIDAD DE PITRUFQUEN";"69.191.300-7";"Adquisiciones";"FRANCISCO BILBAO # 593 SEGUNDO PISO FINANZAS";"Pitrufquén";"Región de la Araucanía";"LP";"Cerrada";"Consiste en la Habilitación y mejoramiento de las salas, servicios higiénicos ycocina, comedor, camarines, graderías y exteriores, que contempla:  - Recambio de cerámicas - Pinturas - Mejoramiento de escalera - Todo lo indicado en Especificaciones Técnicas. Todas las partidas se ejecutarán de acuerdo a Norma oficial chilena Nch, la Ley General de Urbanismo, la Ordenanza de Urbanismo y Construcció";2025-03-27T16:04:00;2025-04-16T18:49:00;2025-06-16T12:00:00;90000000;"CLP";0;0
731-17-LE25;"HAB. CASA N°10 ÁREA DE INTERVENCIÓN CIPCRC LIMACHE";"SERVICIO NACIONAL DE MENORES";"61.008.000-6";"Ministerio de Justicia - Sename";"facturas.abastecimientodn@sename.cl";"Santiago Centro";"Región de Valparaíso";"LE";"Cerrada";"El proyecto contempla una serie de intervenciones para la adecuación de la Casa N°10, transformándola en un nuevo espacio de intervención para el Centro. Se considera la reformulación de los espacios con un enfoque más lúdico, reflexivo e introspectivo, la reposición de todos los elementos de terminación, la renovación de artefactos sanitarios según corresponda y la implementación de nuevos puntos eléctricos según sea necesario.";2025-03-27T16:48:41.137;2025-04-16T18:30:00;2025-05-06T18:30:00;;"CLP";0;0
