codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
642-13-O125;"CONSTRUCCIÓN DE 15 VIVIENDAS TUT ADULTO MAYOR";"SERVICIO DE VIVIENDA Y URBANIZACION VI REGION";"61.818.000-K";"SERVIU VI REGION";"AV. BRASIL 912, REGIÓN DEL LIBERTADOR GENERAL BERNARDO O´HIGGINS";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"O1";"Publicada";"CONSTRUCCIÓN 15 VIVIENDAS TUTELADAS ADULTO MAYOR COMUNA RANCAGUA, REGIÓN O’HIGGINS. Código BIP N°40002479-0";2025-04-23T12:26:29.94;2025-05-15T11:59:00;2025-06-04T12:55:00;;"CLF";0;0
2069-77-LP25;"BMC SUMINISTRO DE SOLUCIONES ANESTÉSICAS CON EQUIP";"SERVICIO DE SALUD METROPOLITANO SUR HOSP";"61.608.101-2";"HOSPITAL BARROS LUCO TRUDEAU";"Gran Avenida 3204";"San Miguel";"Región Metropolitana de Santiago";"LP";"Publicada";"El objeto de la presente licitación es contar con un contrato de suministro que pueda satisfacer la demanda de los procedimientos del Hospital por medio de insumos y equipos asociados necesarios para entregar un correcto tratamiento a pacientes hospitalizados y ambulatorios del establecimiento, conjuntamente con la implementación de un sistema de frecuencia y periodicidad de entrega de los productos, coordinado entre Hospital y el adjudicatario. La contratación incluye, además, que el proveedor adjudicado ponga a disposición del Hospital, por el periodo de vigencia del convenio los equipos necesarios para el uso de los insumos, el cual debe cumplir con estándares de seguridad, y de costo del adjudicatario, incluyendo sus accesorios, con la finalidad de entregar un correcto tratamiento apoyando la actividad asistencial del Hospital, mejorando la atención de la población beneficiaria. El equipamiento equipos para el Hospital será devuelto al proveedor al momento de la liquidación del convenio, utilizando los procedimientos establecidos en la Ley Nº 19.886, Ley de Bases sobre Contratos Administrativos de Suministro y Prestación de Servicios. Por lo anterior, la provisión de equipos específicos asociados a los insumos, incluye los siguientes estándares específicos: -	Provisión y reposición oportuna de insumos para asegurar que se encuentren disponibles según requerimientos del Servicio Clínico y Quirúrgico. -	La provisión de equipos del Hospital, durante la vigencia del contrato, según las especificaciones contenidas en las Bases Técnicas, sin costo para el Hospital. -	Garantía del equipo, y mantenimiento de acuerdo al tiempo indicado en las bases técnicas y Formulario N°8 de las Bases. -	Capacitación en el uso y en el funcionamiento de los equipos y accesorios, según lo indicado en las bases técnicas y Formulario N°8. Sin perjuicio de lo anterior, el suministro a contratar deberá permitir la opción de ser ampliado o reducido, de acuerdo a las necesidades del Hospital, en consideración a la demanda variable del Hospital.";2025-04-23T12:29:45.09;2025-05-13T16:00:00;2025-11-14T17:00:00;;"CLP";0;0
4429-29-LE25;"TRATAMIENTOS ESPECIALIDADES ODONTOLOGICAS";"MUNICIPALIDAD DE HUALPEN";"69.264.400-k";"Dirección de Salud";"Avenida Colon 9878, Hualpen";"Hualpén";"Región del Biobío";"LE";"Publicada";"TRATAMIENTO ESPECIALIDADES ODONTOLOGICAS DE ENDODONCIAS, PERIODONCIAS Y PROTESIS DENTALES PARA USUARIOS DE LOS CENTROS DE SALUD FAMILIAR DE LA COMUNA DE HUALPEN AÑO 2025";2025-04-23T12:26:52.777;2025-05-05T16:13:00;2025-07-08T16:14:00;50309655;"CLP";0;0
4488-5-LE25;"SERVICIOS DE EXAMENES";"I MUNICIPALIDAD DE NEGRETE";"69.170.800-4";"Departamento De Salud";"Ignacio Carrera Pinto S/N";"Negrete";"Región del Biobío";"LE";"Publicada";"SERVICIO DE EXAMENES PROGRAMA IMAGENES DIAGNOSTICAS AÑO 2025 USUARIOS CESFAM YANEQUEN NEGRETE";2025-04-23T12:20:56.173;2025-05-05T19:55:00;2025-05-06T19:56:00;;"CLP";0;0
591-7-LE25;"SERVICIO DEPRODUCCIÓN AUDIOVISUAL PARA FONASA";"FONDO NACIONAL DE SALUD";"61.603.000-0";"FONASA, Nivel Central";"";"";"Región Metropolitana de Santiago";"LE";"Publicada";"SERVICIO DEPRODUCCIÓN AUDIOVISUAL PARA REDES SOCIALESY CANALES DIGITALES DEL FONDO NACIONAL DE SALUD. FONASA requiere el servicio de producción audiovisual con el objeto de preparar material audiovisual pertinente para cumplir con las distintas entregas de información a público beneficiario que requiere constantemente de ésta";2025-04-23T12:24:13.157;2025-05-07T16:00:00;2025-05-19T16:00:00;34000000;"CLP";0;0
1725-85-LE25;"SERVICIO DE MEDIACIÓN ESPECIALIZADA CNAC";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"60.901.002-9";"SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES";"SOTOMAYOR 233";"Valparaíso";"Región de Valparaíso";"LE";"Publicada";"SERVICIOS DE MEDIACIÓN ESPECIALIZADA PARA EL CODISEÑO, PLANIFICACIÓN Y EJECUCIÓN DEL PROGRAMA DE MEDIACIÓN DEL CENTRO NACIONAL DE ARTE CONTEMPORÁNEO";2025-04-23T12:22:08.353;2025-05-05T15:01:00;2025-05-27T18:00:00;66000000;"CLP";0;0
4301-38-LR25;"Servicio de implementación operación del sistema";"I MUNICIPALIDAD DE ZAPALLAR";"69.050.400-6";"IMUNI_ ZAPALLAR";"DIEGO SUTIL 285";"Zapallar";"Región de Valparaíso";"LR";"Publicada";"La Ilustre Municipalidad de Zapallar, en adelante e indistintamente la “MUNICIPALIDAD” o el “MUNICIPIO”, llama a licitación pública por la vía de suministros, Servicio de implementación, operación del sistema de reciclaje inorgánico de la comuna de Zapallar, la cual se regulará por las Bases Administrativas Generales aprobadas por Decreto de Alcaldía 1.562 y las presentes Bases Administrativas Especiales.";2025-04-23T12:17:35.01;2025-05-23T12:30:00;2025-06-06T18:00:00;899227686;"CLP";0;0
507428-77-LP25;"ADQUISICIÓN ECOTOMÓGRAFO Y ECÓGRAFO PROYECTO NHCQ";"SERVICIO DE SALUD CHILOE";"61.979.210-6";"Servicio de Salud Chiloé";"Avda. Bernardo O'Higgins 504, Castro";"Castro";"Región de los Lagos";"LP";"Publicada";"Adquirir e instalar Equipos en el Nuevo Hospital Comunitario Queilen, según planilla de habilitación del proyecto.";2025-04-23T12:17:21.94;2025-05-13T16:00:00;2025-06-13T15:00:00;;"CLP";0;0
875646-26-LE25;"Adquisición de Cursos de Capacitación Presencial";"Hospital Dr. Eduardo Pereira Ramirez";"61.602.057-9";"Hospital Dr. Eduardo Pereira Ramirez";"Enrique Ibsen s/ n° Cerro Delicias";"Valparaíso";"Región de Valparaíso";"LE";"Publicada";"El Hospital  requiere la Adquisición de cursos de capacitación presencial para los funcionarios y funcionarias del Establecimiento. Las presentes bases tiene por objeto fijar los procedimientos, términos y exigencias que regular la “Adquisición de Cursos de Capacitación Presencial para los funcionarios y funcionarias del Hospital Dr. Eduardo Pereira Ramirez”, solicitado por el Establecimiento, perteneciente al Servicio de Salud Valparaíso-San Antonio.  Para esto el Hospital ha confeccionado las presentes bases administrativas, las bases técnicas, anexos y todo otro documento que emane de la propuesta, que tienen por objeto establecer las condiciones  y normas que reglamentarán la licitación.";2025-04-23T12:13:21.677;2025-05-05T15:00:00;2025-08-06T18:37:00;30000000;"CLP";0;0
621-415-LP25;"ANFEBUTAMONA 300 MG CM REC LIB PROL 1000020915";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LP";"Publicada";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2025-04-23T12:09:18.303;2025-05-14T16:00:00;2025-06-16T17:30:00;72316841;"CLP";0;0
4956-34-LP25;"“POSTES INTELIGENTES”";"I MUNICIPALIDAD DE RENCA";"69.071.200-8";"I MUNICIPALIDAD DE RENCA";"BLANCO ENCALADA 1335";"Renca";"Región Metropolitana de Santiago";"LP";"Publicada";"Se requerirá la instalación de 14 postes inteligentes en puntos estratégicos de la comuna mini plazas y áreas verdes los que se caracterizan por la presencia factores de riesgo situacionales que favorecen la comisión de delitos contra las personas e incivilidades robo en lugar habitado y no habitado, riñas, consumo de drogas y presencia de pandillas. Los puntos se encuentran cercanos a viviendas, por lo que se busca reducir la percepción de temor e inseguridad en áreas residenciales.  Las instalaciones de los postes serán en las siguientes ubicaciones: 1.	Plaza costado CESFAM Huamachuco Los Tulipanes esquina las Margaritas. 2.	Plaza Los Cuncos esquina Fresia.  3.	Plaza Isabel Riquelme Armando Bonasco con Eduardo Barrios.  4.	Plaza Los Curas Domingo Santa María esquina Los Álamos.  5.	Plaza Antofagasta esquina Freire.  6.	Plaza Angol Tucapel esquina Angol.  7.	Plaza Mafalda Zeus Ecuador esquina Manchay.  8.	Plaza Revelación Arturo Prat esquina Pelluhue. 9.	Plaza Los Gremios Entre Miraflores y Los Gremios.  10.	Plaza La Costa Pza. Aníbal Pinto Salitreras esquina Combate de Chipana.  11.	Zeus esquina Salvador Allende.  12.	Plaza Pelluhue esquina Salvador Allende.  13.	Plaza Prat Arturo Prat esquina Montt Varas.  14.	Plaza Mayor Centro Cívico.";2025-04-23T12:08:48.947;2025-06-02T15:01:00;2025-08-01T18:00:00;100000000;"CLP";0;0
1260542-2-LE25;"Servicio mensura 177 casos Provincias Curico Talca";"MINISTERIO DE BIENES NACIONALES";"61.402.019-9";"Seremi Maule Aporte de Usuarios-Títulos de Dominio";"Uno Oriente N° 1150, 3er Piso";"Talca";"Región del Maule";"LE";"Publicada";"Mensura de 177 casos de postulantes regularización de Títulos de Dominio ubuicados en las provincias de Curicó y Talca";2025-04-23T12:09:01.203;2025-05-06T13:00:00;2025-05-16T15:00:00;;"CLP";0;0
1950-45-LE25;"17-25 Accesorios y Repuestos EQ. Médicos H.P";"SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN";"61.602.238-5";"Hospital Pitrufquén";"Pedro León Gallo Sur 355";"Pitrufquén";"Región de la Araucanía";"LE";"Publicada";"El Hospital Pitrufquén, requiere contratar el servicio de suministro de accesorios y repuestos para equipos médicos por un periodo de 12 meses, con posibilidad de prórroga de 12, según indica la tabla adjunta a continuación, para asegurar la funcionalidad del equipamiento clínico existente en Hospital Pitrufquén, manteniendo su funcionamiento continuo y adecuado para la atención de nuestros pacientes.";2025-04-23T12:08:20.927;2025-05-05T15:30:00;2025-08-04T18:00:00;;"CLP";0;0
2369-14-LP25;"PP 27 Adquisición de Gift Card para alimentos";"I MUNICIPALIDAD DE ARICA";"69.010.100-9";"SECRETARIA COMUNAL DE PLANIFICACIÓN";"RAFAEL SOTOMAYOR Nº 415";"Arica";"Región de Arica y Parinacota";"LP";"Publicada";"La Municipalidad de Arica requiere adquirir tarjetas Gift Card para compras de alimentos que irán en directo beneficio a familias vulnerables.";2025-04-23T12:07:19.543;2025-05-13T16:00:00;2025-09-15T15:35:00;;"CLP";0;0
948354-52-LE25;"ADQUISICIÓN DE MATERIALES ELÉCTRICOS PARA EL HOSPITAL DIPRECA";"FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE";"61.513.003-6";"Unidad de Compra de Bienes y Servicios";"Avenida Vital Apoquindo N° 1200";"Las Condes";"Región Metropolitana de Santiago";"LE";"Publicada";"El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N°1.200, Comuna de Las Condes, Región Metropolitana, en adelante “EL HOSPITAL”, llama a licitación pública para la Adquisición de Materiales Eléctricos, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases Administrativas y Técnicas de esta Licitación con sus respectivos anexos.";2025-04-23T12:05:20.293;2025-05-05T16:00:00;2025-08-04T18:00:00;50000000;"CLP";0;0
4190-18-LE25;"Suministro Limpieza de Fosas";"I MUNICIPALIDAD DE CALDERA";"69.030.300-0";"Adquisiciones";"Cousiño 395";"Caldera";"Región de Atacama";"LE";"Publicada";"Suministro de limpieza de fosas, para mantener operativas las respectivas fosas de las dependencias municipales, que se especifican en las bases técnicas";2025-04-23T12:05:00.787;2025-05-02T15:29:00;2025-05-09T18:39:00;10000000;"CLP";0;0
5153-16-LQ25;"ADQUISICIÓN DE SILLONES DENTALES INSTALADOS";"UNIVERSIDAD DE CHILE";"60.910.000-1";"Hospital Clínico Univ. de Chile-Insumos Generales";"Avenida La Paz 1000, entrada Urgencias  Bodega Insumos Generales";"Santiago";"Región Metropolitana de Santiago";"LQ";"Publicada";"La Universidad de Chile requiere adquirir para su Hospital Clínico, establecimiento docente-asistencial de medicina de alta complejidad, los equipos consistentes en Sillones Dentales instalados con servicios de mantención post garantía necesarios para el óptimo funcionamiento del Servicio Dentomaxilofacial.";2025-04-23T12:03:52.103;2025-05-23T17:00:00;2025-10-20T17:00:00;295000000;"CLP";0;0
608897-25-LQ25;"DISEÑO Y FORMALIZACIÓN DE PLANTAS DE TRATAMIENTO";"SUBSECRETARIA DEL MEDIO AMBIENTE";"61.979.930-5";"Subsecretaría del Medio Ambiente";"San Martín 73, piso 1";"Santiago";"Región Metropolitana de Santiago";"LQ";"Publicada";"E102RT9 Brindar asistencia técnica a municipios de Chile para avanzar en el desarrollo de la cartera de proyectos de prevención y valorización de residuos orgánicos, identificada por el Ministerio del Medio Ambiente, para ser presentada a líneas de financiamiento disponibles para su etapa de ejecución.";2025-04-23T12:01:44.293;2025-05-13T15:30:00;2025-06-13T17:00:00;166789347;"CLP";0;0
1098710-16-CO25;"SERVICIO DE PREVENCIÓN DE RIESGOS POR 12 MESES";"SUBSECRETARIA DE CIENCIA, TECNOLOGIA, CONOCIMIENTO E INNOVACION";"62.000.740-4";"SUBSECRETARIA DE CIENCIA, TECNOLOGIA, CONOCIMIENTO E INNOVACION";"Morandé 226";"Santiago";"Región Metropolitana de Santiago";"CO";"Publicada";"SERVICIO DE PREVENCIÓN DE RIESGOS POR 12 MESES";2025-04-23T11:58:42.92;2025-05-05T15:00:00;2025-05-19T18:00:00;15000000;"CLP";0;0
2595-36-LE25;"ANTIVIRUS PARA MUNICIPALIDAD DE PARRAL";"I MUNICIPALIDAD DE PARRAL";"69.130.700-K";"I MUNICIPALIDAD DE PARRAL";"Dieciocho Nº 720";"Parral";"Región del Maule";"LE";"Publicada";"CONTRATACIÓN DE ANTIVIRUS PARA EQUIPOS MUNICIPALES SOLICITADO POR EL DEPARTAMENTO DE INFORMÁTICA. SEGUN TERMINOS DE REFERENCIA Y BASES ADJUNTAS AL PROCESO. AUTORIZADO POR DECRETO EXENTO 1985-2025 DE FECHA 23 DE ABRIL DE 2025.";2025-04-23T11:59:40.647;2025-05-02T15:30:00;2025-05-12T17:30:00;;"CLP";0;0
2307-28-LP25;"CONVENIO DE SUMINISTRO DISPOSITIVOS DENTALES Y PRODUCTOS FARMACÉUTICOS DE USO DENTAL REQ.2233";"I MUNICIPALIDAD DE OSORNO";"69.210.100-6";"IMUNI_OSORNO DEPTO  SALUD";"";"";"Región de los Lagos";"LP";"Publicada";"La Ilustre Municipalidad de Osorno a través de su Departamento de Salud requiere la realización de un Convenio de Suministro de Dispositivos Dentales y Productos Farmacéuticos para los correspondientes Centros de Salud dependientes del Departamento de Salud Municipal, con el fin de dar cumplimiento a los tratamientos de los usuarios de la Red, por un periodo de 18 meses según solicitud N°2.233.";2025-04-23T11:59:22.99;2025-05-13T16:00:00;2025-08-12T17:00:00;294621058;"CLP";0;0
1057490-29-LR25;"SS DE ASEO INTEGRAL Y MANT DE AREA VERDES";"Instituto de Neurocirugía";"61.608.407-0";"Bienes y Servicios";"Avda. José Manuel Infante 553";"Providencia";"Región Metropolitana de Santiago";"LR";"Publicada";"SS DE ASEO INTEGRAL Y MANT DE AREA VERDES";2025-04-23T11:58:59.9;2025-05-23T16:00:00;2025-07-17T18:00:00;;"CLP";0;0
610-3-LP25;"Propuesta de modificación legal y reglamentaria para el perfeccionamiento del mercado eléctrico nacional a un mercado de ofertas";"Comisión Nacional de Energía";"61.707.000-6";"Comisión Nacional de Energía";"Av. Lib. B. O'Higgins 1449, piso 13, Torre 4, Edificio StgoDowntown, Santiago Centro";"Santiago Centro";"Región Metropolitana de Santiago";"LP";"Publicada";"El objetivo principal es obtener una propuesta de modificación legal y reglamentaria, que habilite la transición a un mercado de ofertas, en conformidad a las propuestas del perfeccionamiento del mercado eléctrico nacional presentadas en los estudios realizados por la Comisión, teniendo en consideración todas las etapas y disposiciones necesarias para el corto, mediano y largo plazo.  E1O2RT9";2025-04-23T11:58:34.517;2025-05-09T16:00:00;2025-05-20T18:00:00;100000000;"CLP";0;0
3378-25-LP25;"SUMINISTRO DE INSUMOS PARA SERVICIO DE GASTROENTEROLOGÍA DEL HMS POR UN PERIODO DE 36 MESES";"COMANDO DE APOYO A LA FUERZA";"61.101.030-3";"Hospital Militar de Santiago- HMS";"Av. Alcalde Fernando Castillo V. N° 9100";"La Reina";"Región Metropolitana de Santiago";"LP";"Publicada";"SUMINISTRO DE INSUMOS PARA SERVICIO DE GASTROENTEROLOGÍA DEL HMS POR UN PERIODO DE 36 MESES";2025-04-23T11:56:40.11;2025-05-13T16:00:00;2025-09-10T17:00:00;;"CLP";0;0
592-34-I225;"Servicio Arriendo Plataforma DGDP";"SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA";"60.901.000-2";"Ministerio de Educación - Unidad Licitaciones";"Av. Libertador Bernardo O'Higgins N°1371";"Alhué";"Región Metropolitana de Santiago";"I2";"Publicada";"La plataforma se encargará de soportar los procesos de contratación y mantención del personal, control de asistencia, gestión de licencias médicas, generación de resoluciones, pago de remuneraciones, gestión de cometidos, evaluación de desempeño y del servicio de Autoconsulta funcionario, permitiendo garantizar el adecuado soporte funcional de las actividades cotidianas del Depto. de GDP.";2025-04-23T11:53:50.337;2025-05-23T12:00:00;2025-09-29T15:00:00;;"CLP";0;0
4429-28-LP25;"CONVENIO SUMINISTRO TOALLA DE PAPEL PARA MANOS";"MUNICIPALIDAD DE HUALPEN";"69.264.400-k";"Dirección de Salud";"Avenida Colon 9878, Hualpen";"Hualpén";"Región del Biobío";"LP";"Publicada";"ADQUIRIR CONVENIO SUMINISTRO DE TOALLA DE PAPEL DE MANOS CON DISPENSADORES EN COMODATO PARA ABASTECER LOS CENTROS DE SALUD DE LA COMUNA DE HUALPEN";2025-04-23T11:51:20.273;2025-05-13T18:47:00;2025-07-14T18:48:00;108000000;"CLP";0;0
3068-5-LE25;"CONSUMOS TÉCNICOS";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.935.900-3";"CENTRO DE ABASTECIMIENTO AVIACION NAVAL";"Camino Internacional s/n";"Concón";"Región de Valparaíso";"LE";"Publicada";"CONSUMOS TÉCNICOS PARA LA AVIACIÓN NAVAL";2025-04-23T11:47:07.973;2025-05-05T15:00:00;2025-07-05T17:00:00;;"CLP";0;0
3068-6-LE25;"SERV. MANT. UNIDAD DE PODER HOBART";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.935.900-3";"CENTRO DE ABASTECIMIENTO AVIACION NAVAL";"CAMINO INTERNACIONAL S/N";"Concón";"Región de Valparaíso";"LE";"Publicada";"SERV. MANT. UNIDAD DE PODER HOBART";2025-04-23T11:47:53.513;2025-05-05T15:30:00;2025-06-04T18:45:00;10200000;"CLP";0;0
3495-15-LE25;"COMPRA E INSTALACIÓN REFRIGERADOR VACUNAS CESFAM";"I MUNICIPALIDAD DE VILCUN";"69.190.800-3";"Departamento Salud";"PRAT N°481";"Vilcún";"Región de la Araucanía";"LE";"Publicada";"El Departamento de Salud Municipal de la Comuna de Vilcún, llama a licitación pública con el objetivo de adquirir e instalar refrigerador para el laboratorio de vacunas del CESFAM. se adjuntan requerimientos técnicos.";2025-04-23T11:45:12.827;2025-05-05T15:00:00;2025-05-30T16:21:00;10000000;"CLP";0;0
621-430-LE25;"ORTESIS ANTIEQUINO ESTANDAR CAJ 1 UN 1000021065";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LE";"Publicada";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2025-04-23T11:42:59.513;2025-05-05T16:00:00;2025-06-10T17:30:00;14557889;"CLP";0;0
2490-37-LE25;"“ESTRUCTURA MES DEL PATRIMONIO 2025: CÁPSULA DEL TIEMPO PROVIDENCIA HISTÓRICO”";"I MUNICIPALIDAD DE PROVIDENCIA";"69.070.300-9";"Dirección de Secpla";"Pedro de Valdivia 963 - Región Metropolitana";"Providencia";"Región Metropolitana de Santiago";"LE";"Publicada";"La Municipalidad de Providencia requiere contratar el servicio “ESTRUCTURA MES DEL PATRIMONIO 2025: CÁPSULA DEL TIEMPO PROVIDENCIA HISTÓRICO”. El objetivo de la presente licitación es contratar una propuesta y ejecución que elabore una estructura de andamios que configure un 'espacio interior' utilizando andamios y telas, que permitan la proyección de una obra audiovisual ilustrada, destinada a narrar y educar sobre el patrimonio histórico de la Avenida Providencia en la tarde-noche. Esta intervención transitoria se encontrará ubicada en la Plaza de la Aviación para los días 23, 24 y 25 de mayo del 2025, con el fin de conmemorar el mes de los patrimonios.";2025-04-23T11:42:35.63;2025-05-05T15:30:00;2025-05-15T17:30:00;;"CLP";0;0
1952-29-LE25;"ADQUISICION FIBROBRONCOSCOPIOS PARA SERVICIO UPC HOSPITAL VILLARRICA";"Hospital Villarrica";"61.602.248-2";"Hospital Villarrica";"San Martín 460";"Villarrica";"Región de la Araucanía";"LE";"Publicada";"El hospital de Villarrica, a través de su departamento de abastecimiento, requiere la adquisición de “ADQUISICION FIBROBRONCOSCOPIOS UPC PARA HOSPITAL DE VILLARRICA”, El contrato se cursará por un periodo de 24 meses, pudiendo ser renovado hasta por 12 meses, por razones fundadas, en la medida que existan disponibilidad financiera y los resultados de los informes de evaluación, mínimo un al año, así lo amerite. Las características técnicas se detallan en el ANEXO Nº 3 de las presentes Bases. La oferta debe cumplir con todas las características marcadas como obligatorias para que la oferta sea admisible.";2025-04-23T11:38:00.12;2025-05-13T15:30:00;2025-08-08T17:00:00;;"CLP";0;0
2273-33-LE25;"“Apoyo en necesidades en alimentación a familias vulnerables 2025”";"I MUNICIPALIDAD DE LA PINTANA";"69.253.800-5";"DEPARTAMENTO ADQUISICIONES MUNICIPAL";"El Olivar N° 02595 Paradero 47 Sta. Rosa, . RECEPCION DE LUNES A VIERNES DE 8:30 A 13:30 HRS. FONO 223896941-6942-6943-";"La Pintana";"Región Metropolitana de Santiago";"LE";"Publicada";"“Apoyo en necesidades en alimentación a familias vulnerables 2025”";2025-04-23T11:37:02.62;2025-05-05T16:00:00;2025-07-31T18:42:00;33000000;"CLP";0;0
4429-27-LE25;"CONVENIO SUMINISTRO BOLSAS PLASTICAS DROGERIA COMU";"MUNICIPALIDAD DE HUALPEN";"69.264.400-k";"Dirección de Salud";"Avenida Colon 9878, Hualpen";"Hualpén";"Región del Biobío";"LE";"Publicada";"LA MUNICIPALIDAD DE HUALPEN REQUIERE LA ADQUISICIÓN DE CONVENIO SUMINISTRO DE BOLSAS PLASTICAS DROGUERIA COMUNAL DEPENDIENTES DE LA DIRECION DE ADMINISTRACION DE SALUD DE LA MUNICIPALIDAD DE HUALPEN CON DESPACHOS PARCIALIZADOS POR UN PERIODO DE 12 MESES";2025-04-23T11:28:50.837;2025-05-05T18:38:00;2025-07-31T18:39:00;14500000;"CLP";0;0
657-24-O125;"LP05-2025 PLAZA VILLA ORTEGA";"SERVICIO DE VIVIENDA Y URBANIZACION XI REGION";"61.823.000-7";"SERVIU XI REGION";"RAMON FREIRE Nº 5";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"O1";"Publicada";"REPOSICIÓN PLAZA PRINCIPAL  DE VILLA ORTEGA, COMUNA DE COYHAIQUE";2025-04-23T11:27:43.737;2025-05-14T10:00:00;2025-07-29T12:32:00;;"CLP";0;0
657-25-O125;"LP04-25 PLAZA MALLIN GRANDE";"SERVICIO DE VIVIENDA Y URBANIZACION XI REGION";"61.823.000-7";"SERVIU XI REGION";"RAMON FREIRE Nº 5";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"O1";"Publicada";"MEJORAMIENTO PLAZA DE MALLÍN GRANDE, COMUNA DE CHILE CHICO";2025-04-23T11:25:16.337;2025-05-14T10:00:00;2025-07-30T12:01:00;;"CLP";0;0
4052-9-LE25;"SPD SISTEMA DE TELEVIGILANCIAVILLA TEHUELCHES - C";"I MUNICIPALIDAD DE LAGUNA BLANCA";"69.251.200-6";"I. Municipalidad de Laguna Blanca - Gestión";"KM 100 Ruta 9 Norte o  CASILLA 34-D CORREO PUNTA ARENAS";"Laguna Blanca";"Región de Magallanes y de la Antártica";"LE";"Publicada";"LA ILUSTRE MUNICIPALIDAD DE LAGUNA BLANCA, EN ADELANTE INDISTINTIVAMENTE  MUNICIPALIDAD DE LAGUNA BLANCA,Ó LA MUNICIPALIDAD  LLAMA A LICITACIÓN PÚBLICA PARA LA EJECUCIÓN DEL PROYECTO DENOMINADO  SPD,SISTEMA DE TELEVIGILANCIA,VILLA TEHUELCHES  CON LA FINALIDAD DE SATISFACER DE MANERA ADECUADA Y EFICIENTE LA CORRECTA EJECUCIÓN DE LA OBRA,EN LOS TÉRMINOS Y CONDICIONES ESTABLECIDOS EN EL PRESENTE INST";2025-04-23T11:24:00.967;2025-05-05T15:01:00;2025-05-12T18:00:00;50000000;"CLP";0;0
