codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1111089-5-LR25;"Servicio de Apoyo Especialistas y Profesionales";"Comisión Nacional de Investigación Científica y Tecnológicas - CONICYT";"60.915.000-9";"Agencia Nacional de Investigación y Desarrollo";"facturacion@anid.cl";"Santiago";"Región Metropolitana de Santiago";"LR";"Adjudicada";"ANID requiere de un contrato de suministro del Servicio de Apoyo Especialistas para el Departamento de Tecnologías y Procesos, de la ANID. El proveedor contratado deberá realizar aquellas tareas no sustantivas del proceso, concretas y específicas, las cuales se indican en las Especificaciones Técnicas según apartado número 31 de las presentes bases.";2025-02-03T13:53:11.023;2025-03-05T15:00:00;2025-04-01T11:50:00.433;;"CLP";0;0
1274907-3-L125;"Mobiliario para some";"CORPORACIÓN MUNICIPAL DE EDUCACIÓN, SALUD Y ATENCIÓN DE MENORES CHONCHI";"71.299.000-7";"ADQUISICIONES";"Direccion no aplica a productos virtuales";"Santiago";"Región de los Lagos ";"L1";"Adjudicada";"se requiere la elaboracion de mueble para la unidad de some en el CESFAM de chonchi, de acuerdo a los anexos adjuntos";2025-03-04T10:03:55.253;2025-03-11T15:01:00;2025-04-01T11:58:57.97;1650000;"CLP";0;0
4642-10-LP25;"Contratación por 36 Meses para el Servicio de Control Vectores Desinsectación Sanitización y Desratización para el HOSCAR el CMD Concepción y el Consultorio Curicó";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.514.000-9";"Fondos Hospitales";"Valencia Nro. 2430";"Ñuñoa";"Región Metropolitana de Santiago";"LP";"Adjudicada";"SOL 2481267-2484361-2500198 - CDP 80204-80770-104 Contratación por 36 Meses, para el Servicio de Control Vectores (Desinsectación, Sanitización y Desratización), para el HOSCAR, el CMD Concepción y el Consultorio Curicó Res Ex 239 del 14.02.2025";2025-02-18T10:04:29.04;2025-03-10T16:00:00;2025-04-01T11:48:52.21;;"CLP";0;0
4469-16-L125;"SC 36890-891 (PC) ADQ. PARA LABORATORIO 202, CS. NS.; PROY. N°1231103,1230311.";"UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION";"70.754.700-6";"ADQUISICIONES";"Avda.Playa Ancha N°850, Playa Ancha,Valparaíso";"Valparaíso";"Región de Valparaíso ";"L1";"Adjudicada";"SC 36890-891 (PC) ADQ. PARA LABORATORIO 202, CS. NS.; DESHIDRATADOR ALIMENTOS , AGITADOR VÁSTAGO ;PROY. N°1231103,1230311.. ARTICULO 38 LEY 21094 DE UNIVERSIDADES ESTATALES.";2025-03-18T14:23:27.76;2025-03-24T15:00:00;2025-04-01T11:56:24.557;1398250;"CLP";0;0
1004-7-LQ25;"ARRIENDO DE MAQUINARIA PARA FAENAS DE CONSERVACIÓN VIAL";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - XI Región - Provincia de Coyhaique";"Pasaje La Concepción N°199";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LQ";"Adjudicada";"solicita la contratación del Servicio de Arriendo de maquinarias para faenas de Conservación Vial., por administración directa, para la Dirección de Vialidad, Provincia de Coyhaique.";2025-02-25T11:15:47.397;2025-03-17T15:46:00;2025-04-01T11:48:30.383;200000000;"CLP";0;0
5349-13-LE25;"SERVICIOS MÉDICOS GENERALES PARA LA REALIZACIÓN DE TURNOS EN ATENCION MEDICO-QUIRURGICO EN LA UNIDAD DE EMERGENCIA Y HOSPITALIZACIÓN";"HOSPITAL PROVINCIAL   DEL HUASCO MSR FERNANDO ARIZTIA RUIZ";"61.606.303-0";"Adquisiciones No Clinicas";"Avda. Huasco N°392, Acceso Sur a Vallenar";"Vallenar";"Región de Atacama ";"LE";"Adjudicada";"Los Servicios por contratar en la presente licitación, considera 1.690 horas de servicios médicos generales para la realización de turnos en atención médico-quirúrgico en la unidad de emergencia y hospitalización. Para efectuar este servicio el oferente adjudicado deberá contar con personal suficiente acreditado para el correcto cumplimiento a los servicios requeridos, en forma diaria, continua y permanente garantizando el desarrollo oportuno y de calidad. Las características particulares de los servicios a adquirir se describen en las bases técnicas que se acompañan a las presentes bases administrativas";2025-03-07T12:00:29.98;2025-03-17T15:01:00;2025-04-01T11:46:09.493;;"CLP";0;0
3874-5-LE25;"SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIA";"I MUNICIPALIDAD DE RAUCO";"69.100.400-7";"Salud";"Avda. O Higgins S/N";"Rauco";"Región del Maule ";"LE";"Adjudicada";"LA NECESIDAD DE CONTAR CON SERVICIO DE GUARDIAS DE SEGURIDAD PARA DEPENDENCIAS CESFAM Y SERVICIO DE URGENCIA RURAL DE LA COMUNA, ESTABLECIMIENTO DEPENDIENTE DE LA ILUSTRE MUNICIPALIDAD DE RAUCO.";2025-02-07T17:01:00;2025-02-18T16:22:00;2025-04-01T11:47:33.03;21000000;"CLP";0;0
2462-12-LE25;"Centros Recreacionales Programa Turismo Más 60";"I MUNICIPALIDAD DE PROVIDENCIA";"69.070.300-9";"Dirección de Desarrollo Comunitario";"Pedro Valdivia N°963";"Providencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El Departamento de Adulto Mayor de la Municipalidad de Providencia, requiere contratar servicio de atención a participantes en Centros Recreacionales, ubicados en los sectores de Los Andes, Olmué, San José de Maipo y Concón, para realizar en los meses de abril-mayo y septiembre-octubre, viajes por el día, correspondiente al Programa Turismo +60.";2025-03-14T10:43:31.16;2025-03-24T15:00:00;2025-04-01T11:43:47.853;30000000;"CLP";0;0
5056-28-LP25;"Servicio de apoyo para subespecialidad hombro muñeca y mano";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA";"61.606.901-2";"Servicios";"1 Norte Nº 1990";"Talca";"Región del Maule ";"LP";"Adjudicada";"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar del convenio por servicio de apoyo para la contratación de personal médico que realizará los procedimientos quirúrgicos para poder resolver la demanda de usuarios que llevan tiempo en espera de cirugías subespecialidad hombro, muñeca y mano del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, satisfaciendo así la demanda de los usuarios.";2025-03-14T17:29:54.457;2025-03-24T18:00:00;2025-04-01T11:42:22.57;;"CLP";0;0
3231-59-LE25;"COMPRA DE CONTENEDORES PLASTICOS DE BASURA SEGUN B";"I MUNICIPALIDAD DE PELLUHUE";"69.252.700-3";"Departamento de Administración y Finanzas";"Avenida Padre Samuel Jofré 415";"Pelluhue";"Región del Maule ";"LE";"Adjudicada";"ADQUISICION DE CONTENEDORES PLASTICOS PARA BASURA PARA DIRECCION DE MEDIO AMBIENTE ASEO Y ORNATO, SEGUN BASES TECNICAS Y ADMINISTRATIVAS.";2025-03-11T11:51:41.39;2025-03-17T15:01:00;2025-04-01T11:40:28.28;7000000;"CLP";0;0
5056-29-LP25;"Servicio de apoyo personal para subespecialidad rodilla";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA";"61.606.901-2";"Servicios";"1 Norte Nº 1990";"Talca";"Región del Maule ";"LP";"Adjudicada";"El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar del convenio por servicio de apoyo para la contratación de personal médico que realizará los procedimientos quirúrgicos para poder resolver la demanda de usuarios que llevan tiempo en espera de cirugías subespecialidad rodilla del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, satisfaciendo así la demanda de los usuarios.";2025-03-14T17:40:50.67;2025-03-24T18:00:00;2025-04-01T11:40:22.227;;"CLP";0;0
3086-8-LE25;"ADQ. REPUESTOS Y CONSUMOS PARA UNIDADES ESCUADRA";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.005-8";"CENTRO DE ABASTECIMIENTO (V) (ADQ)";"ANTONIO VARAS #348";"Valparaíso";"Región de Valparaíso ";"LE";"Adjudicada";"EL CENTRO DE ABASTECIMIENTO DE VALPARAÍSO, TIENE LA NECESIDAD DE ADQUIRIR REPUESTOS Y CONSUMOS PARA AO MONTT, FF LYNCH, FF PRAT, AO ARAUCANO Y FF WILLIAMS, UNIDADES ESCUADRA.";2025-03-06T15:38:25.01;2025-03-17T15:00:00;2025-04-01T11:40:02.713;15988000;"CLP";0;0
2682-10-L125;"REGULARIZACIÓN CERTIFICADO TE1";"I MUNICIPALIDAD DE INDEPENDENCIA";"69.255.500-7";"DEPARTAMENTO DE SALUD";"Valparaiso 262";"Chillán";"Región del Ñuble";"L1";"Adjudicada";"SERVICIOS DE REGULARIZACIÓN DE CERTIFICADO DE INSCRIPCIÓN DE INSTALACIÓN ELÉCTRICA INTERIOR TE1, SEGÚN DETALLE.";2025-03-10T15:39:07.363;2025-03-17T20:00:00;2025-04-01T11:33:05.197;3500000;"CLP";0;0
3017-8-LE25;"MATERIALES DE CONSTRUCCIÓN ARRIENDO MAQUINARIAS PARA PROYECTO 739 PMU-E";"I MUNICIPALIDAD DE LOTA";"69.151.300-9";"Departamento de Adquisiciones";"Pedro Aguirre Cerda 302";"Lota";"Región del Biobío ";"LE";"Adjudicada";"MATERIALES DE CONSTRUCCIÓN ARRIENDO MAQUINARIAS PARA PROYECTO 739 PMU-E,  CONSTRUCCIÓN REDUCTOR DE VELOCIDAD CALLE LEIVA SECTOR LAUTARO 1, LOTA";2025-03-07T15:13:35.083;2025-03-17T15:07:00;2025-04-01T11:31:15.61;14315172;"CLP";0;0
634-154-R125;"REPUESTOS COMPUTACIONALES";"DIRECCION GENERAL DE GENDARMERIA DE CHIL";"61.004.000-4";"Dirección Nacional";"COMPAÑÍA Nº1048- piso 10";"Santiago";"Región Metropolitana de Santiago";"LE";"Adjudicada";"REPUESTOS COMPUTACIONALES SEGÚN EXPEDIENTE 735 E102RT9";2024-10-17T14:41:09.38;2024-11-04T15:30:00;2025-04-01T11:36:56.353;;"CLP";0;0
359-23-LQ25;"MTTO TOMOGRAFO AXIAL COMPUTARIZADO IMAGENOLOGIA";"Instituto Nacional del Cancer";"61.608.404-6";"Inst Nacional del Cancer Adquisiciones";"Av. Profesor Zañartu 1010, Independencia";"Independencia";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"El Instituto Nacional del Cáncer requiere realizar la contratación de SERVICIOS DE MANTENIMIENTOS PREVENTIVOS Y CORRECTIVOS PARA TOMOGRAFO AXIAL COMPUTARIZADO MARCA PHILIPS DE LA UNIDAD DE IMAGENOLOGIA DEL INSTITUTO NACIONAL DEL CANCER";2025-02-05T10:07:49.08;2025-02-24T17:00:00;2025-04-01T11:37:52.74;;"CLP";0;0
2682-8-L125;"ESTANTERÍA METÁLICA TIPO MECANO";"I MUNICIPALIDAD DE INDEPENDENCIA";"69.255.500-7";"DEPARTAMENTO DE SALUD";"Valparaiso 262";"Chillán";"Región del Ñuble";"L1";"Adjudicada";"SERVICIO DE FABRICACIÓN E INSTALACIÓN DE ESTANTERÍA METÁLICA TIPO MECANO PARA SER INSTALADAS EN DEPENDENCIAS DE LAS BODEGAS DE INSUMOS DEL DEPARTAMENTO DE SALUD MUNICIPAL.";2025-03-10T15:38:20.133;2025-03-17T20:00:00;2025-04-01T11:32:58.62;6803399;"CLP";0;0
1641-543-LP24;"MJC - PINZAS QX ULTRASONIDO";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS";"61.608.204-3";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D";"Avda Compañía de Jesús 3265";"Santiago";"Región Metropolitana de Santiago";"LP";"Adjudicada";"cumplir de manera continua la labor asistencial que ha sido encomendada a nuestra Institución, estableciendo las condiciones que permitan alcanzar la combinación más ventajosa entre todos los beneficios del bien o servicio a adquirir, y todos sus costos asociados, presentes y futuros (Art. 37° del Reglamento)";2025-01-21T08:10:43.683;2025-01-31T16:00:00;2025-04-01T11:28:14.63;;"CLP";0;0
3934-1-L125;"INSUMOS DENTALES  ";"I MUNICIPALIDAD DE FREIRE";"69.190.900-K";"Departamento de Salud";"Pedro Camalez Nº187";"Freire";"Región de la Araucanía ";"L1";"Adjudicada";"ADQUISICION DE INSUMOS DENTALES PARA USO EN ESTABLECIMIENTOS DE SALUD";2025-02-19T14:55:08.903;2025-02-26T14:37:00;2025-04-01T11:35:33.74;;"CLP";0;0
4284-42-L125;"Adquisición de semillas de hortalizas y leguminosas para seguridad alimentaria para usuarios de la unidad operativa comunal PDTI Cunco";"I MUNICIPALIDAD DE CUNCO";"69.191.000-8";"Municipalidad de Cunco";"Pedro Aguirre Cerda Nº 600";"Cunco";"Región de la Araucanía ";"L1";"Adjudicada";"Adquisición de semillas de hortalizas y leguminosas para seguridad alimentaria para usuarios de la unidad operativa comunal PDTI Cunco, según bases adjuntas numeral 1.2 detalle de bien a licitar";2025-03-20T10:51:18.593;2025-03-26T15:01:00;2025-04-01T11:36:36.193;1985000;"CLP";0;0
2766-19-L125;"ADQ. ARRIENDO DE RELOJ CONTROL Y SOFTWARE SALUD";"I MUNICIPALIDAD DE LA CISTERNA";"69.072.000-0";"SALUD";"Pedro Aguirre Cerda #0245";"La Cisterna";"Región Metropolitana de Santiago";"L1";"Adjudicada";"El Departamento de Salud de la Municipalidad de La Cisterna, necesita arrendar Software de Reloj Control, con equipos, incluidos para 6 puntos repartidos en las distintas dependencias de Salud, repartidas en la comuna (Ambos CESFAM, CECOSF, SAR y Departamento de Salud), lo que de cumplimiento al dictamen 2927/58 de fecha 28 de diciembre de 2021 de la Dirección del Trabajo";2025-03-24T13:41:00;2025-03-31T15:18:00;2025-04-01T11:28:00.667;;"CLP";0;0
2322-30-LE25;"Mantenimiento de Pozos y Fosa Septica Sistema Colectivo Hacienda Compañía ";"I MUNICIPALIDAD DE VALLENAR";"69.030.500-3";"I MUNICIPALIDAD DE VALLENAR";"LOS CARRERA N°645";"Copiapó";"Región de Atacama ";"LE";"Adjudicada";"Mantenimiento de Pozos y Fosa Septica Sistema Colectivo Hacienda Compañía";2025-03-05T12:10:38.597;2025-03-17T15:30:00;2025-04-01T11:30:05.287;15160044;"CLP";0;0
2713-371-LE24;"Adquisición de Equipamiento proyecto Ampliación y Mejoramiento Cementerio Municipal de Puerto Aysén";"I MUNICIPALIDAD DE AYSEN";"69.240.100-K";"I.MUNICIPALIDAD AYSEN-ADQUISICIONES";"Esmeralda 607, Puerto Aysén";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Adjudicada";"Adquisición de Equipamiento proyecto Ampliación y Mejoramiento Cementerio Municipal de Puerto Aysén de acuerdo a antecedentes adjuntos";2024-12-04T15:47:03.673;2024-12-17T13:00:00;2025-04-01T11:27:21.023;19590000;"CLP";0;0
5251-18-LP25;"Materiales para normalización eléctrica - CC UTEM";"UNIVERSIDAD TECNOLOGICA METROPOLITANA";"70.729.100-1";"DEPARTAMENTO DE ABASTECIMIENTO";"Calle Dieciocho Nª178, Santiago";"Santiago";"Región Metropolitana de Santiago";"LP";"Adjudicada";"Esta adquisición de materiales tiene como objetivo llevar a cabo el cambio y reordenamiento de las instalaciones eléctricas. Este reordenamiento no solo busca mejorar la distribución de los circuitos eléctricos, sino también optimizar el uso de los recursos energéticos, reducir riesgos de fallos y cortocircuitos, y garantizar una distribución eficiente de energía en toda la infraestructura.";2025-01-30T17:59:13.87;2025-02-10T20:00:00;2025-04-01T11:24:17.773;210000000;"CLP";0;0
2713-36-LE25;"CONSTRUCCIÓN CIERRE Y SELLADO DE POZOS CAMPAMENTO";"I MUNICIPALIDAD DE AYSEN";"69.240.100-K";"I.MUNICIPALIDAD AYSEN-ADQUISICIONES";"Serrano Montaner 535";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Adjudicada";"La Ilustre Municipalidad de Aysén, en adelante el Municipio, con el propósito de cumplir con las funciones que le encomienda la Ley Orgánica Constitucional de Municipalidades requiere contratar la ejecución de las obras del proyecto “CONSTRUCCIÓN, CIERRE Y SELLADO DE POZOS CAMPAMENTOS LAS QUILAS SECTOR 3”. Tomando en consideración la obligatoriedad que pesa sobre el Municipio, de someter sus procesos de compras a la Ley 19.886, la Ley N° 21.634 que moderniza de Ley de compra públicas y su respectivo Reglamento del año 2024, en concordancia con el artículo 66 de la Ley Orgánica de Municipalidades y sin perjuicio de lo dispuesto en los incisos 4°,5° y 6° del artículo 8 de la Ley Orgánica de Municipalidades, surge la necesidad de redactar las presentes bases para efectos de regular el proceso de licitación y contratación que provea el requerimiento pretendido.";2025-03-14T16:42:49.803;2025-03-24T15:00:00;2025-04-01T11:22:08.583;;"CLP";0;0
3692-8-LE25;"ADQUISICION MEDICAMENTOS E INSUMOS MEDICOS";"I MUNICIPALIDAD DE EL QUISCO";"69.061.700-5";"Departamento de Salud";"Isidoro Dubormais N° 240 - Región de Valparaíso -";"El Quisco";"Región de Valparaíso ";"LE";"Adjudicada";"ADQUISICION MEDICAMENTOS E INSUMOS MEDICOS PARA FARMACIAS MUNICIPALES";2025-03-12T15:44:00;2025-03-18T12:00:00;2025-04-01T11:17:59.38;;"CLP";0;0
1057489-80-LE25;"Convenio de Suministro de Insumos Grupo 3 para A.T. Citogenética por 36 meses en el Hospital del Salvador";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Bienes y Servicios";"AV SALVADOR 364";"Providencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"Que, el Hospital del Salvador necesita contar con un Convenio de Suministro de Insumos Grupo 3 para A.T. Citogenética por 36 meses en el Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial;  Que, por la cuantía determinada, la presente licitación se ubica en el tramo para aquellas contrataciones iguales o superiores a 100 UTM e inferiores a 1.000 UTM, en conformidad al Artículo 36º del Reglamento de la Ley Nº19.886;";2025-02-21T14:24:26.747;2025-03-03T16:00:00;2025-04-01T11:19:44.913;40000000;"CLP";0;0
1224957-16-LE25;"RENOVACIÓN MICROSOFT WINDOWS Y OFFICE EDUCACIÓN";"CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA";"70.932.800-K";"CMDS Nivel Central";"Manuel de Salas 451";"Ñuñoa";"Región Metropolitana de Santiago";"LE";"Adjudicada";"La Corporación Municipal de Desarrollo Social de Ñuñoa, en adelante e indistintamente CMDS o Corporación, llama a licitación pública del contrato denominado: “RENOVACION LICENCIAS MICROSOFT WINDOWS Y OFFICE PARA CMDS ÑUÑOA”, cuyo objetivo principal es la renovación de las licencias de Microsoft Windows y Office para la continuidad del trabajo de la CMDS Ñuñoa y sus diferentes dependencias. El oferente deberá ofertar por la totalidad de lo requerido de acuerdo al detalle de las especificaciones técnicas.";2025-02-26T11:37:11.4;2025-03-04T16:30:00;2025-04-01T11:17:32.117;45000000;"CLP";0;0
3997-42-LE25;"SERV. DE ARRIENDO DE CARPAS Y TOLDOS VENDIMIA 2 LL";"I MUNICIPALIDAD DE COLTAUCO";"69.080.700-9";"Administración Municipal";"Avda. República de Chile Nº451 Coltauco";"Coltauco";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"La Ilustre Municipalidad de Coltauco llama a licitación pública a través del portal www.mercadopublico.cl, para la contratación de los servicios de ARRIENDO DE CARPAS Y TOLDOS FIESTA DE LA VENDIMIA Y LA CHILENIDAD 2025";2025-03-21T10:36:04.32;2025-03-27T15:01:00;2025-04-01T11:12:04.727;;"CLP";0;0
2082-1-LE25;"Servicio de Mantención y Reparación de Edificios";"SERVICIO DE IMPUESTOS INTERNOS DIRECCION";"60.803.000-k";"SII DR15 Dirección Regional Santiago Oriente";"General del Canto 281 departamento 1003 Piso 10";"Providencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El objetivo de esta licitación es la contratación de los servicios de mantención general para las dependencias de   los SERVICIOS DE MANTENCION Y REPARACION DE BBMM E INM. PARA LAS OFICINAS DEPENDIENTES DE LA DIRECCIÓN REGIONAL METROPOLITANA SANTIAGO ORIENTE DEL SERVICIO DE IMPUESTOS INTERNOS";2025-02-27T11:36:00;2025-03-10T15:10:00;2025-04-01T11:11:40.353;;"CLF";0;0
4284-41-L125;"Adquisición de productos farmacéuticos y útiles quirúrgicos para manejo sanitario en unidad operativa comunal PDTI Cunco";"I MUNICIPALIDAD DE CUNCO";"69.191.000-8";"Municipalidad de Cunco";"Pedro Aguirre Cerda Nº 600";"Cunco";"Región de la Araucanía ";"L1";"Adjudicada";"Adquisición de productos farmacéuticos y útiles quirúrgicos para manejo sanitario en unidad operativa comunal PDTI Cunco, según bases adjuntas numeral 1.2 detalle de bien a licitar";2025-03-20T10:36:40.617;2025-03-26T12:31:00;2025-04-01T11:10:38;2647000;"CLP";0;0
1057541-5-LE25;"ADQUISICIÓN DE SUMINISTRO DE OXIGENOTERAPIA EN DOMICILIO";"DIRECCION SERVICIO DE SALUD TALCAHUANO";"61.607.200-5";"DIRECCION SERVICIO DE SALUD TALCAHUANO";"";"";"Región del Biobío ";"LE";"Adjudicada";"El Servicio de Salud Talcahuano requiere contar con servicios de oxigenoterapia a domicilio para pacientes de cuidados paliativos universales (CPU) de APS para el año 2025 con posible renovación de contrato por el mismo periodo.";2025-03-10T15:39:59.96;2025-03-20T16:00:00;2025-04-01T11:10:59.43;;"CLP";0;0
2069-41-LE25;"SGN-SUM PROTESIS CADERA TUMORAL";"SERVICIO DE SALUD METROPOLITANO SUR HOSP";"61.608.101-2";"HOSPITAL BARROS LUCO TRUDEAU";"Gran Avenida 3204";"San Miguel";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El objetivo de la presente licitación es contratar durante 12 Doce meses el “SUMINISTRO DE PROTESIS DE CADERA TUMORAL CON ACETABULO PARA EL SERVICIO DE TRAUMATOLOGIA DEL HOSPITAL BARROS LUCO TRUDEAU”, con las características que se señalan en las Bases Técnicas, respecto a los procedimientos, términos y exigencias del suministro de los productos solicitados, que apoyen el correcto funcionamiento de este servicio y con esto responder a las necesidades del Hospital Barros Luco Trudeau. Que, además para los fines precedentes, el los proveedor es que contraten, serán responsables de cumplir estricta y cabalmente con los requerimientos y especificaciones consagrados en los documentos de la presente licitación. Sin perjuicio de lo anterior, el suministro a contratar deberá permitir la opción de ser ampliado o reducido, de acuerdo a las necesidades del Hospital, en consideración a la demanda variable del establecimiento.";2025-03-04T17:06:04.843;2025-03-12T16:00:00;2025-04-01T11:06:33.997;;"CLP";0;0
1426095-1-LE25;"SERVICIO DE MANTENCIÓN Y REPARACIÓN DE CALDERAS";"SERVICIO NACIONAL DE REINSERCION SOCIAL JUVENIL";"62.000.970-9";"DIRECCIÓN REGIONAL DEL MAULE";"EDIFICIO EUROCENTRO MONEDA 970 PISO 10, SANTIAGO";"Santiago";"Región del Maule ";"LE";"Adjudicada";"La presente licitación tiene por objetivo contratar el servicio de Mantención y Reparación de Calderas y sus componentes, para el IP IRC de Talca.  a	Proporcionar los servicios de mantenciones preventivas de los tres equipos de Calderas.  b	Proporcionar los servicios de mantención yo reparación a los componentes de las calderas, electro bombas, intercambiadores de calor, llaves de corte, desfangadores, filtros, circuitos eléctricos, válvula de tres vías, entre otros. c	Emitir informe técnico de las condiciones de los equipos de Calderas reparados y de las futuras reparaciones que no estuvieran consignadas en las especificaciones técnicas de las presentes bases.";2025-03-11T18:20:08.67;2025-03-24T18:00:00;2025-04-01T11:03:58.263;;"CLP";0;0
48-89-LP24;"Consultoría para la elaboración del diseño del proyecto Mejoramiento Plaza de Armas comuna Padre Hurtado";"SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA";"61.812.000-7";"SERVIU Metropolitano";"";"";"Región Metropolitana de Santiago";"LP";"Adjudicada";"El Servicio de Vivienda y Urbanización Metropolitano, en adelante, e indistintamente “SERVIU Metropolitano” o “el Servicio”, llama a Licitación Pública para contratar el “Servicio de consultoría para la elaboración del diseño del proyecto Mejoramiento Plaza de Armas, comuna Padre Hurtado”, con el propósito de que se efectúe la contratación del mencionado diseño. E1O2RT9";2024-12-27T16:13:00;2025-01-22T15:00:00;2025-04-01T11:11:39.083;84000000;"CLP";0;0
4063-38-LQ24;"REPOSICIÓN LUMINARIAS PROGRAMA PEQUEÑAS LOCALIDADES MEHUÍN COMUNA DE MARIQUINA";"I MUNICIPALIDAD DE MARIQUINA";"69.200.400-0";"Secplan";"Mariquina 54";"Mariquina";"Región de Los Ríos";"LQ";"Adjudicada";"REPOSICIÓN LUMINARIAS PROGRAMA PEQUEÑAS LOCALIDADES, MEHUÍN, COMUNA DE MARIQUINA, SEGÚN DOCUMENTACIÓN ADJUNTA";2024-11-27T12:26:58.313;2024-12-26T15:30:00;2025-04-01T11:05:30.423;162328000;"CLP";0;0
5158-1-LE25;"Construcción Cubierta Terraza Biblioteca Campus G";"UNIVERSIDAD DE LA SERENA";"70.783.100-6";"DIRECCION DE SERVICIOS";"";"";"Región de Coquimbo ";"LE";"Adjudicada";"Construcción Cubierta Terraza Biblioteca, Campus Gabriela Mistral de La Universidad de La Serena";2025-01-21T12:59:31.66;2025-01-31T16:00:00;2025-04-01T10:57:38.77;;"CLP";0;0
359-14-LE25;"DISEÑO Y PLANIFICACIÓN DIGITAL EN CASOS ONCOLÓGICO";"Instituto Nacional del Cancer";"61.608.404-6";"Inst Nacional del Cancer Adquisiciones";"Av. Profesor Zañartu 1010, Independencia";"Independencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"El instituto Nacional del Cáncer contratar el suministro de modelos esterolitográficos para Equipo Cabeza y Cuello Plan Anual 2025 necesarios para el óptimo funcionamiento de anatomía patológica";2025-01-29T09:28:08.157;2025-02-12T16:22:00;2025-04-01T11:06:35.09;;"CLP";0;0
2546-8-LE25;"PROP PUBL N 15 CONTRATACIÓN SERVICIO MOVILIZACIÓN";"I MUNICIPALIDAD DE PADRE LAS CASAS";"61.955.000-5";"MUNICIPALIDAD DE PADRE LAS CASAS";"Maquehue #1441";"Padre Las Casas";"Región de la Araucanía ";"LE";"Adjudicada";"PROPUESTA PÚBLICA N 15 CONTRATACIÓN SERVICIO DE MOVILIZACIÓN PARA FUNCIONES MUNICIPALES, MUNICIPALIDAD DE PADRE LAS CASAS";2025-02-12T08:36:36.05;2025-02-21T09:00:00;2025-04-01T10:52:56.33;;"CLP";0;0
1197-12-LE25;"SERV.MANT.PANTALLAS LED-MEGAFONIA-CAMARAS LVH";"INSTITUTO NACIONAL DE DEPORTES DE CHILE";"61.107.000-4";"I.N.D. REGION III";"Av. Estadio Copayapu S/N.";"Copiapó";"Región de Atacama ";"LE";"Adjudicada";"APRUEBA BASES ADMINISTRATIVAS, TÉCNICAS Y ANEXOS PARA LA CONTRATACION DEL CONVENIO DE SUMINISTRO SERVICIO DE MANTENCIÓN SEMESTRAL Y0 REPARACION DE LAS PANTALLAS LEDS, MEGAFONÍA Y CIRCUITO CERRADO DE CAMARA DE SEGURIDAD DEL COMPLEJO LUIS VALENZUELA HERMOSILLA DEL INSTITUTO NACIONAL DE DEPORTE REGION ATACAMA”.";2025-03-18T15:29:10.287;2025-03-28T12:00:00;2025-04-01T10:52:49.49;15498296;"CLP";0;0
